idx,UID,district_coords,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,HSG,CEC,PH,OC
611,878,kishanganj,26.1578009,87.7388267,-0.2891931247527994,-0.139508411967831,0.9456979705991838,0.514550621444188,-0.6857169662517616,-0.6014595324062817,-0.9528332996853937,-0.3965677775225064,0.3810064105902424,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
615,887,kishanganj,26.1681109,88.0208004,-0.1882551227340365,0.1642722332650766,0.1873771898859154,-1.9244251033777249,-0.6588255804672344,-0.3539640578334329,1.8726264854070105,-0.8621912238386662,0.5247911846526947,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
627,909,madhepura,25.9523936,86.6577544,-0.0142720983728172,0.6371531787269805,-0.4016651283508953,-0.6751010296101817,-0.8091693379729071,-0.2199241631877964,-0.9528332996853937,-0.4283321623634686,-0.400612900907185,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
630,913,madhepura,25.9358983,86.849525,-0.055003611471737,1.263824373612663,-0.2013503332745252,-1.0127249052835288,-0.7383274826514389,-0.2899857767273961,1.2903415514834276,-0.3184869852249544,-0.769996445783075,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
635,920,madhepura,25.63661572,86.91774,0.1290117216021235,0.3211435684590962,0.9582274182433258,-0.4167579748792998,-0.89814328574693,0.1865042043886579,-0.9528332996853937,1.034778101629825,0.4548102834515843,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
646,936,madhubani,26.6015137,86.3566323,0.381178436281161,-0.642964436838181,-0.9290493471563908,0.1573100804815639,-0.0455746223996258,-0.3787656666581097,-0.9528332996853937,-0.8087163548184149,-0.6265370310108554,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
650,941,madhubani,26.3305002,86.4787318,0.1234729747057466,0.3410231519879955,-0.7374701975263862,-1.9244251033777249,-0.5652062499403895,0.2167885594327556,-0.9528332996853937,0.8212847483311951,0.5990627614937457,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
651,942,madhubani,26.3305007,86.4787441,0.1234729747057466,0.3410231519879955,-0.7374701975263862,-1.9244251033777249,-0.5652062499403895,0.2167885594327556,-0.9528332996853937,0.8180567281059917,0.5990627614937457,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
652,943,madhubani,26.3305551,86.4781661,0.1252357432144631,0.366077074370432,-0.8381237477295727,-1.9244251033777249,-0.5652062499403895,0.2167885594327556,0.1855435884480947,0.8611695874428333,0.5990627614937457,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
653,944,madhubani,26.3305391,86.4781762,0.1252357432144631,0.366077074370432,-0.8381237477295727,-1.9244251033777249,-0.5652062499403895,0.2167885594327556,0.1855435884480947,0.8643397120187188,0.5990627614937457,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
665,963,munger,25.2664891,86.5674146,-0.3884835890845075,0.5460039800315434,-0.4926628364341405,0.6335282404697257,-0.9129764565062632,-0.7270430826782676,1.6708895105602413,1.3165835941462531,-0.0122716314782607,3.0,-0.7310282065467952,-1.429850515330716,0.1872550496601511
678,983,muzaffarpur,26.2226233,85.0750524,-0.0448514175797791,1.6744860559089196,-1.0892718994516362,-0.1317468783426603,-0.5492724238481713,-0.5260801274098795,0.4497187345075072,-1.4192871351149854,0.7169648342917385,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
693,1003,muzaffarpur,26.08845576,84.99653822,0.1603916744104837,0.7786854919093101,-0.9453320209434892,-0.6754024048808568,-0.5899132846533462,-0.0137342018261532,0.4497187345075072,-0.6286557388482364,-0.1268942305212966,13.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
696,1007,muzaffarpur,26.08427372,84.98766497,0.1278590916398134,0.4299439783634387,-1.0783364095555417,-0.4489121160938675,-0.5806514374571977,-0.4851012081371572,-0.9528332996853937,0.2199069962422964,-0.6124938955094292,13.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
698,1009,muzaffarpur,26.1673862,85.0479362,0.1746665369606357,0.4482582003704231,-2.1981580624267907,-0.6154482669108233,-0.5710731604884574,-0.4956575938184953,-0.2215186852153114,0.0049750730349021,0.034745558908828,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
700,1011,muzaffarpur,26.1593002,85.0339312,0.214657398000013,-0.801952759465205,-1.3034802742223273,0.0983412384213752,-0.5257914114811756,0.081791115381067,0.6371153785055804,0.7894721303122116,-0.7731465152748715,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
701,1012,muzaffarpur,26.1592156,85.0344181,0.215021458312366,-0.7738900460589596,-1.6767071478201514,0.0983412384213752,-0.5257914114811756,0.081791115381067,0.1855435884480947,0.9289415826649468,-0.7731465152748715,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
705,1018,muzaffarpur,26.11228733,84.97270518,0.118938060483302,0.1395965502910404,-0.8658660578387534,-0.1314423039854534,-0.4989084408826615,-0.1895285380549067,-0.9528332996853937,0.980142419887256,-0.6097856491447101,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
706,1020,muzaffarpur,26.11309453,84.96777809,0.1045115264062512,0.0278236927488997,-0.7961928141161105,-0.3389314361118056,-0.5435864848255374,-0.2293556461725087,1.9153703162597848,1.5753682837881904,-0.5794847166094803,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
710,1025,muzaffarpur,26.13748,85.1048217,0.1602141717389236,-0.4142660106385201,-0.3817949866944579,0.1195379955106233,-0.5835660852407537,-0.5792309606525301,1.1139090691001254,-1.164773825528555,-1.0329385139961782,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
711,1026,muzaffarpur,26.13746,85.1042383,0.1606512143023483,-0.472208534065479,-0.4394805183031824,0.1195379955106233,-0.5835660852407537,-0.5792309606525301,0.8884679919307219,-1.1487915103159372,-1.0329385139961782,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
712,1027,muzaffarpur,26.1380909,85.1044718,0.1588256517372455,-0.3936988608989135,-0.2275855815576274,0.1195379955106233,-0.5835660852407537,-0.5792309606525301,1.1673043197449582,-1.2350761663575502,-1.0329385139961782,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
713,1028,muzaffarpur,26.1380217,85.10435,0.1588256517372455,-0.3936988608989135,-0.2275855815576274,0.1195379955106233,-0.5835660852407537,-0.5792309606525301,1.1139090691001254,-1.216190373578105,-1.0329385139961782,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
716,1031,muzaffarpur,26.0634092,85.1017726,0.0679399215790674,0.4782412320380656,-2.022373854670757,0.8164417489882974,-0.5562520786266391,0.33936372381964,-0.9528332996853937,1.57881283676245,-0.1421084746043264,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
717,1033,muzaffarpur,26.0272117,85.0290267,0.213839597185897,0.5790464339026741,0.0325311986233318,1.3007543148402243,-0.6170835437923071,-0.3588142478379789,1.88605910649041,1.6748542282288268,-0.315906718874559,,-0.4252806193568396,1.522115148824025,-1.0006086344757763
719,1037,muzaffarpur,26.04541148,85.2355907,-0.0890927194143471,1.2904188909678522,-0.3480909419206097,0.0986798242439406,-0.6215596706513784,-0.8468553217772153,1.7816714822947912,-0.2472235968320927,-1.3402948982745104,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
720,1038,muzaffarpur,26.04084782,85.23208911,-0.1222204551561713,1.3934094935112964,-0.2604185748764973,-1.9244251033777249,-0.6159776437288691,-0.2487128990544092,-0.9528332996853937,-0.7821229459247743,-0.3886864494246009,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
722,1040,muzaffarpur,26.1606734,85.1401192,0.0698716376479967,0.8720922685013479,-2.1453136961351227,0.0357710667720287,-0.595204512915722,-0.9024028211994372,1.1673043197449582,-0.4125137583505036,-0.1270079214096448,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
725,1043,muzaffarpur,26.1603988,85.1400153,0.0698716376479967,0.8843689219378897,-1.68064451013926,0.0357710667720287,-0.595204512915722,-0.9024028211994372,2.004948774691685,-0.3861363207903255,-0.1270079214096448,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
728,1047,muzaffarpur,26.1104791,85.2704169,0.1778524918721769,0.1334516562937882,-1.79798002103957,0.8619724287746813,-0.6458000762243674,-0.6013866958108536,-0.9528332996853937,1.869693328880365,0.8663879369633325,,1.344582383514134,1.522115148824025,-0.8290421411757364
729,1048,muzaffarpur,26.1226101,85.3251032,-0.0221732521427393,1.449460157659601,-1.6336568262554394,-1.9244251033777249,-0.628401619331303,-0.1633059098903461,1.9676013413651368,-1.6719905668104604,0.6970254859710142,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
730,1049,muzaffarpur,26.0854367,85.2763383,0.2442328364880387,-0.8747415110901735,-1.158703965575211,0.9811364691162376,-0.584747703929448,-0.0933328690182336,1.3514391127320893,0.1975888878080847,0.3875579635708324,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
732,1051,muzaffarpur,26.28008194,85.37627284,-0.1492541365592773,0.0895299494888509,-0.6095726644441933,0.5885644399696502,-0.5518848960440912,-0.731999552104789,-0.9528332996853937,-1.1661204217831902,-0.0861993627057704,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
733,1052,muzaffarpur,26.28011556,85.37639688,-0.1492541365592773,0.0895299494888509,-0.6095726644441933,0.5885644399696502,-0.5518848960440912,-0.731999552104789,-0.9528332996853937,-1.1797141813776617,-0.0861993627057704,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
734,1053,muzaffarpur,26.2413479,85.3543221,-0.2400900391342128,0.6059145839960661,-0.286306758257885,0.4806594139722553,-0.5828851406464345,0.7069373456474661,-0.9528332996853937,-0.7911576866675613,0.5415582798936521,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
737,1059,muzaffarpur,26.2278368,85.4789848,-0.071411417262678,-0.5632305759448444,0.6015622572996197,0.6981732618266394,-0.5977222600744049,-0.8223163340448504,-0.9528332996853937,-0.6549562782510022,0.0745216564559139,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
738,1060,muzaffarpur,26.2012787,85.5497303,-0.0354561919105274,-2.518166975398131,-1.659955177314411,0.1942627530397943,-0.6332038190476389,-0.4713079316214492,-0.2215186852153114,0.0241389299528077,0.2053660042023017,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
740,1063,muzaffarpur,26.1846933,85.638892,0.0158263844316232,0.3410000827172887,0.0001493433143025,0.7958542733893068,-0.6365107984057938,0.1959528253958238,1.5808612130795987,1.3269101931220484,0.1477478317138595,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
745,1069,muzaffarpur,26.1714903,85.6629815,-0.1242132951024938,-0.1917982670422245,1.1680791899782343,-0.2558181072372779,-0.6172441218314964,-0.5859735122884928,-0.9528332996853937,1.0031684587274796,0.1143042242161567,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
769,1104,muzaffarpur,26.0068292,85.5596198,-0.5609010071329881,0.6205142445850284,-1.846406603329609,1.475372100706981,-0.6813912628347707,0.0603712641576222,-0.2215186852153114,-0.7533008376252521,-0.1541708005632293,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
772,1109,pashchim champaran,27.2889432,83.9947595,-0.8267462301146159,0.1664831719485504,-1.3208238083379082,0.5052450616428693,0.4357452495867796,-0.7881094937998129,0.778033731487533,-0.2876134386349765,0.9544364462501648,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
773,1110,pashchim champaran,27.3060366,83.9702068,-1.5173632457906232,-0.1441548097625815,-0.9736438211562284,-0.2779109740996808,0.4119827108746104,0.1216396079960226,-0.2215186852153114,0.0365227195256386,0.5445077727775489,13.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
775,1113,pashchim champaran,27.24716334,84.27176212,-0.5498296765255984,-0.1245479287811914,-1.7836375203499704,0.065018056837174,0.6139718886910585,2.952328303081853,-0.9528332996853937,0.3066570339142067,0.3106363722834842,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
777,1116,pashchim champaran,27.2476056,84.4264068,-0.4306166120750257,-0.0505998381871702,-0.8483618735163845,0.5108136456147205,0.3490088269445764,1.2553381975780833,0.4497187345075072,0.8336171729745714,0.0357724741686241,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
780,1121,pashchim champaran,27.1808995,84.5927128,-0.4608088195617796,0.5931615465651083,-1.2503337839675943,0.8656038734621778,0.2618126114569917,1.512584181826469,-0.9528332996853937,0.095780568496313,0.7556345253888004,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
781,1124,pashchim champaran,27.0947347,84.5071966,-0.7827363774269952,0.3589723279586108,-1.866957156811812,-1.9244251033777249,-0.0248237611943502,0.6316613435681608,0.4497187345075072,-1.2544199601070314,0.1420207687528357,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
782,1126,pashchim champaran,27.08677149,84.48927072,-4.1760841058283455,-1.2183086398121747,0.6472716802276557,-0.6776697630187845,-0.1034411738924186,-0.8013552939928292,-0.9528332996853937,0.3803211483296483,-2.110466554063048,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
783,1128,pashchim champaran,27.04858046,84.44515195,-0.2813110545169167,0.3931030251577931,-0.2240530472007495,-1.9244251033777249,-0.0830522893396159,0.0546946831703261,-0.9528332996853937,-1.7954205323600605,-0.4782637776490596,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
784,1129,pashchim champaran,27.11509676,84.39059463,-0.1488665941426238,1.327672417019734,-1.9315969433628088,-0.2583649207098539,0.1042045017961903,0.8377226444329137,-0.2215186852153114,-1.1514328206158968,0.4578050678275876,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
790,1138,pashchim champaran,26.9755934,84.6316696,-0.2807913774281367,1.3602808912485609,-0.2303274156797624,-1.9244251033777249,-0.2155352213037902,0.6417798133621597,-0.9528332996853937,-1.2019619105955877,-0.690816750103574,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
792,1141,pashchim champaran,27.0115821,84.711643,-0.4330856765670557,2.4665714738493185,-1.688920362492639,-1.014751217373572,-0.0622542535927018,1.4216537786452008,0.1855435884480947,0.4754549055442572,-0.1741471215305707,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
795,1144,pashchim champaran,26.9365916,84.6382369,-0.2966840235882597,0.8013381621598337,-1.4952527271115172,-0.4510382367549153,-0.1680465100327486,0.8629563340234062,0.6371153785055804,-1.286690001503497,-1.0866606938473191,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
801,1153,pashchim champaran,26.74968979,84.48074887,-0.1302679674509531,1.7630882851315843,-1.157028279717048,0.5043785776165384,-0.1923925876619394,0.0796043337948166,0.1855435884480947,-0.3463551622636935,-0.3143039546436977,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
804,1158,pashchim champaran,26.81460111,84.40448332,-0.6104691622303945,0.4912378095834016,-1.4181283370167244,1.108299057177209,-0.0847604298214904,1.0441609204239048,-0.9528332996853937,0.0550280316904937,-0.1372641335812911,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
805,1159,pashchim champaran,26.80328874,84.39488555,-0.9779335825375411,-0.2575739334623485,-0.1981876868030399,-1.0143514921503167,-0.2069557493623071,-0.2554481401500293,1.9903998232771387,0.4808407477221161,0.5168827355412486,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
808,1164,pashchim champaran,26.77372612,84.49177652,-0.030402337687127,2.1179451764083703,-2.300985013793773,-0.2393712976073769,-0.2037378568840411,-0.180089649453068,-0.9528332996853937,1.4780597292981432,-1.2124665941759312,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
812,1171,pashchim champaran,26.67260104,84.45229866,-0.3762221522175134,-0.1086155477425362,-0.7711357150727719,-1.9244251033777249,-0.2076466573125992,-0.0533895537337551,-0.9528332996853937,-0.9477184629584862,-1.5622768199326085,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
816,1175,purba champaran,26.90116167,84.88499667,-0.6580100648659518,1.695620504341416,-1.1379945317871338,-0.6772406997238709,-0.1354446466453221,1.2125275402243212,-0.9528332996853937,0.2507927724528199,0.5300865919644607,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
819,1180,purba champaran,26.8002339,85.1790279,-0.2038445422237523,1.9837697593019912,-1.2635198336546392,0.3475078526452526,-0.1786309699812082,0.6705192648813693,1.3776198767101964,0.3379144503138258,-1.1016993178589167,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
825,1192,purba champaran,26.6770694,85.1005503,-4.1760841058283455,1.7038109924226208,0.5363301574786284,-1.9244251033777249,-0.3630636792600049,-0.0643119262581233,0.9777186753579232,-0.1904678885508393,-0.8263436835440461,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
830,1199,purba champaran,26.57531833,84.73607,-0.6916533438101246,0.6232126699417543,-0.0309600545697166,-1.9244251033777249,-0.3555465600856034,-0.0399405969263753,-0.9528332996853937,-0.7285912071319715,-0.3480405703658429,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
852,1231,purba champaran,26.49302333,84.642875,-0.0318939566444254,0.2101338910581111,-2.4759690330119875,0.1184668973554093,-0.3641968951243829,-0.3373530961239701,1.2543185153441028,0.3864901815531524,-1.2235103237205265,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
853,1232,purba champaran,26.48983833,84.655085,0.0292691425458866,-0.461399130068984,-0.9307023181958752,-0.2566658536110054,-0.3477672068796675,-0.4418193623433849,1.1139090691001254,1.3149275262902709,-0.3063326520330021,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
876,1268,purba champaran,26.38734667,84.75539667,0.1497952869291986,-0.0836883897869768,-0.8973755688599577,-0.615954866698114,-0.4176962899558663,-0.2364352890882248,1.9281609441278649,1.1672308309294082,-0.4343569111586534,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
878,1270,purba champaran,26.38781667,84.75519833,0.1494360875181759,-0.0911149717509701,-0.9615608490975248,-0.615954866698114,-0.4176962899558663,-0.2364352890882248,-0.9528332996853937,1.163383067434175,-0.4343569111586534,3.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763
880,1273,purba champaran,26.387655,84.8845846,-0.935573428440289,-1.8669495364764856,-1.684677414768163,-0.6760715633383745,-0.4303618424749957,0.329424710590798,-0.9528332996853937,1.2449468036485711,-0.4165185334819588,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
881,1274,purba champaran,26.3928817,84.885802,-1.1656337079499837,-2.2966751767890785,-0.7839074315996523,0.1762037156086907,-0.4438071743900145,0.1836110593445758,1.3225094084088345,1.336378544072681,-0.3313797714839101,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
884,1277,purba champaran,26.52036951,85.21322442,-0.3387305384767917,0.9714469496801864,-0.470116210241515,-0.1325761965597774,-0.4048609635022379,-0.1600033789087502,0.6371153785055804,-1.7954205323600605,-1.0357493594552605,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
885,1278,purba champaran,26.5311909,85.1803401,-0.5268866360971792,0.6911740886192573,-0.3166431072966217,-1.9244251033777249,-0.4268004478908291,0.1337820161825888,1.833835695715084,0.0425025314425773,-0.7307167060168273,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
886,1279,purba champaran,26.5030389,85.1642784,-0.492455750423503,0.4297898079842571,0.0196487334210947,-0.0101047278091702,-0.4436685357029196,0.0178351341025116,-0.9528332996853937,-1.7954205323600605,0.225524415454233,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
887,1280,purba champaran,26.46438237,85.18521372,-0.4193197485439575,1.0293575951364842,-1.3640445880352703,0.5371580874561295,-0.4717679516138772,0.4444074094983142,-0.9528332996853937,-1.7954205323600605,-1.054927071255668,13.0,0.569216200032681,-0.3082697191233647,0.6190455347906502
892,1285,purba champaran,26.47099212,85.12800092,-0.3725575598069015,-0.1847256034190576,-2.335371246969278,0.3602242733950754,-0.4299058892370409,0.9746992664560086,0.1855435884480947,-1.1769766604505258,0.1825474110262526,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
894,1292,purba champaran,26.9696263,84.8613277,-0.5224726670989752,2.6090447597286035,-1.1799501498796443,-1.0146704351965878,-0.0864975713688137,-0.1215027976372491,-0.2215186852153114,-0.6379877090089527,0.0025165028525045,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
896,1295,purnia,25.83314373,87.11342611,0.0488687509225908,-1.1406842695536357,-1.5971325138053218,-0.0277086912957555,-0.7947705413086424,-0.5389899521788512,0.6371153785055804,-0.7187848059555909,0.1446827993092834,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
897,1297,purnia,25.82323336,87.13096849,0.0036921598012701,-0.2550307023450081,-1.3497358347543569,-0.0081505345723697,-0.7684780102448089,0.0477092509753786,-0.9528332996853937,-0.4727010261774786,-0.822975475437208,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
899,1300,purnia,25.7742807,87.0639483,-0.0546676000951964,-0.7681381355222019,-1.1654314464926443,-1.0124285533861306,-0.8563928152610998,-0.7271795576224549,-0.9528332996853937,0.1885910104125113,-0.4312096146153537,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
909,1315,purnia,25.5668283,87.0629573,-0.6152250517750297,0.8323826277440806,-1.6768970714383802,-1.9244251033777249,-0.9345933028896806,0.6267520469201074,-0.9528332996853937,-0.4737668766190598,-0.5455502972279322,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
911,1319,purnia,25.5627379,87.0996641,-1.4491253471764984,-0.2029041426036608,-0.725478833724482,0.2183997982406829,-0.9593556477649337,-0.2096155268611094,-0.9528332996853937,0.0292222838657023,-0.1928608266159308,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
915,1325,purnia,25.7056404,87.1403883,-1.1087136206930694,1.3593685900494343,-0.8693092896736374,0.6423923005206535,-0.8789037095392807,-0.4627417225667384,1.3225094084088345,-0.8495768829575411,-1.4939143963371715,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
919,1331,purnia,25.6382625,87.2284612,-0.8686113066457317,0.3839479096531496,-0.4843295938491989,-0.416761908128944,-0.9358046321177168,-0.2812712781416049,-0.9528332996853937,0.0786656649847167,0.1569983878975144,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
920,1332,purnia,25.6417097,87.2268814,-0.7637037120179647,0.3209312961899606,-1.329538129011972,-1.0121869650986122,-0.9171524208018652,-0.3318560624569421,-0.9528332996853937,-0.3740066933058785,0.3676084477722888,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
922,1336,purnia,25.672534,87.13048938,-0.4970584186976555,1.2402863989030115,-0.527835211509716,-0.6143264978757619,-0.9219825772457596,-0.9974991044195972,-0.2215186852153114,0.0148868563841756,-0.1631301971547728,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
927,1342,purnia,25.8004441,87.2914894,-0.4730663996566084,-0.3281118600672825,-1.2941683097970489,0.1597402679210076,-0.8554295766689346,-0.4721366589000784,0.4497187345075072,-0.5677202486161729,-0.9907157515591914,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
933,1348,purnia,25.9515302,87.3262554,-0.1197986430287582,-0.3782320009725589,-0.1699675187738032,-1.9244251033777249,-0.8102325457568348,-0.5554250451752458,1.4788076070988847,-0.4600349027619275,0.254406522675523,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
934,1349,purnia,25.9522196,87.3257806,-0.1208901521197081,-0.3162781036834324,-0.2789158774789636,-1.9244251033777249,-0.8102325457568348,-0.5554250451752458,-0.2215186852153114,-0.4368833583203349,0.254406522675523,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
935,1350,purnia,25.9463178,87.3281918,-0.1178239520050029,-0.468587138842471,-2.0307207040674093,0.1593040238733869,-0.8072057097017823,-0.3077921431617026,-0.2215186852153114,-0.3937072949029551,0.0601947558916991,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
936,1351,purnia,25.6916233,87.3665767,0.121135551231086,-1.2295387771226236,-2.221277867324302,0.507923943033386,-0.9608230738353162,-0.700930511077004,0.1855435884480947,0.342997100634205,-1.5851896933575311,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
937,1354,purnia,25.7093921,87.3626447,0.0591123155396046,-1.0656053702505377,-0.4101664810427917,-1.9244251033777249,-0.9495540255344664,-0.936415348699677,0.9777186753579232,0.069219867622387,-0.5996773275595331,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
938,1355,purnia,25.8572933,87.3864983,-0.2984195154638576,-0.9891761707969592,-1.133046199926464,0.362195719076524,-0.8463690424499789,-0.8956735405538292,-0.9528332996853937,0.0256681435167278,0.3405906862566767,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
939,1356,purnia,25.7328426,87.3874109,0.021383595460809,-0.7031592928465478,-1.8639070586865736,0.3008769810850115,-0.9085974538390422,-0.138417830459439,-0.9528332996853937,0.1909507893278405,-1.3406239548294046,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
948,1372,purnia,25.8505874,87.4439441,0.0170193178756316,-0.7916928035180352,-0.9303419396803212,0.2824167697415781,-0.8505596800865609,-0.4461493855348946,-0.9528332996853937,-1.0406011356240707,-2.2587943420786045,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
949,1374,purnia,25.9251812,87.651878,0.0409937689284702,-0.8241324033414977,-1.841505236972831,0.0009647956858656,-0.8060450977766302,0.2028945049835186,-0.9528332996853937,0.4986043595290484,-1.0454482089791506,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
950,1380,purnia,26.05500396,87.66519513,-1.699141989136974,-1.4248388347956755,-1.7974963443538063,1.2789334844267497,-0.7796828502942801,-0.2107763824113758,1.1139090691001254,1.3543981623151071,-0.6331116918955816,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
952,1382,purnia,25.96265077,87.69819646,1.251219412023606e-05,-0.9664544392593024,-2.0341069941381464,0.6374091298334118,-0.8300901036789191,-0.8923399298359318,-0.9528332996853937,1.538307389802632,-0.777324424342629,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
953,1383,purnia,25.9601009,87.69509212,0.0047026522223967,-1.0100252993727137,-1.0368094474765637,0.3842543705363926,-0.8698143670320854,0.4144918469267043,-0.9528332996853937,1.63786525751671,-1.055458553050792,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
957,1387,purnia,25.9903053,87.77268693,0.0749731648753468,0.2947551760225484,-2.337045333750672,0.068794242237128,-0.834235228037225,-0.8327256903946613,-0.2215186852153114,0.7293675137611894,-0.1944478774719791,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
960,1391,purnia,26.07333483,87.74191811,-0.3317134243397179,-0.2242444921453315,-1.070628244592511,0.5681978201968365,-0.757761496563833,-0.1438813141224544,1.5484146104687715,0.4414186339151875,-0.6403795899043825,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
967,1399,purnia,25.8945152,87.8100985,0.2741521847290133,-0.5831056136336114,-1.64511300003785,0.3771307557849775,-0.9091724324111162,-0.2518844790529588,1.2903415514834276,0.6553164304449578,0.8372322321570748,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
968,1400,purnia,25.7541833,87.6621633,-0.8658129333965591,-0.3038810097559868,-2.0357813908055107,0.436289478164125,-0.9011991341959728,-0.3848351213385704,-0.2215186852153114,0.5470348105961615,-0.4435612515340368,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
