idx,Unnamed: 0,system:index,Treatment,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,cropping_intensity_2016-2017,HSG,CEC,PH,OC
255,1133,00000000000000000670,1,24.605961723466052,86.88894618858724,-0.4585789045736931,0.9575129473423492,0.6566988657998744,-0.8614174345888733,2.0623935990283,0.4374209574763137,0.423463981894162,-1.5609383730913544,1.6168429028238387,1.0,13.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274
256,1135,00000000000000000672,1,24.612806443583093,86.90111953446315,-0.5715150699517844,0.8699264315449555,0.6337333819575639,-1.937199654678801,1.865500855304088,0.1291304228902984,1.5779086290049564,-1.5381841870127055,1.9525927407282844,2.0,3.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274
257,1136,00000000000000000675,1,25.703408920133835,86.1721947443574,0.162199018866686,-1.0749383905882186,-1.2586527985479194,-1.0247197747072971,-0.8653208183316663,-0.5714645208237848,0.1618174908963317,1.1010766997235415,-0.7726092939962422,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
258,1138,00000000000000000678,1,25.622213149051632,86.04714371441456,-0.5082120318275561,0.0655697758443308,-0.7868162141914959,0.7775654910674584,-0.896856576198663,0.2328561569153252,0.1618174908963317,1.2788996782839577,-0.3336133501748945,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
259,1139,00000000000000000679,1,25.609067719146072,86.05895141400408,-0.3555221949399972,0.245053361905191,-0.0255440468829996,0.11456555610468,-0.927494469091092,-0.7397544435056417,0.423463981894162,1.9375076716643984,0.265844718482247,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
260,1141,0000000000000000067c,1,25.54711742821055,86.04942677415393,-0.6648622934125747,0.3657753459776466,0.0689938003392288,0.8947431935993159,-0.9190921189771546,-0.1190229181370247,-0.957141216802525,2.0021238371908923,0.7574396843936795,2.0,,-0.7963804206343552,-1.406057538494102,0.1594654236111454
261,1144,00000000000000000681,1,25.573207628474268,85.83724490962676,-0.1558737981283602,-0.2878583087929447,-0.5462346559259286,-0.4946529721157863,-0.7998562367821868,0.4762946252858668,2.0128286274885685,1.6580992550102165,0.8991915438628321,2.0,13.0,-0.7963804206343552,-1.406057538494102,0.1594654236111454
262,1145,00000000000000000682,1,25.48265666338194,86.1139009162857,-0.27514217774612,1.140840420646848,-1.634643743877872,-0.2859519658354118,-0.837415071602778,0.786658181554078,-0.957141216802525,0.1169839775236678,0.788925774252548,2.0,3.0,-0.7963804206343552,-1.406057538494102,0.1594654236111454
263,1148,00000000000000000685,1,25.47125474198828,86.06505592334625,-0.2500965796799724,1.1065251160335017,-0.2210101437006471,-0.3501293599772721,-0.8923819241931796,-0.273446801908969,-0.957141216802525,1.3407859670125215,0.5649310302819753,2.0,3.0,-0.7963804206343552,-1.406057538494102,0.1594654236111454
264,1153,0000000000000000068c,1,25.469100996179467,86.36551015232745,-0.754988471808284,-0.298179624587813,-2.247766157091245,0.0245326099985948,-0.912265628423806,-0.2539786210777897,1.2963552684042003,1.495371445478059,0.2618933006022262,2.0,3.0,-0.7963804206343552,-1.406057538494102,0.1594654236111454
265,1161,00000000000000000694,1,26.562187192016978,83.72706897720562,0.3544443580109063,0.2555378800275617,-2.0670126001163696,0.0128123030448738,-0.1464417386556764,1.240124373461563,-0.2397213236975746,-1.0972543789693736,-0.9867401213755276,3.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
266,1162,00000000000000000696,1,26.57377639565487,83.76067722184544,0.2892248136144256,0.1330927468791108,-1.8791633874128324,0.6827375364052691,-0.1658100733095101,1.088527298627967,-0.2397213236975746,-0.785425892172059,0.570226405654738,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
267,1163,00000000000000000697,1,26.567533654180053,83.76310743191956,0.2794660309087967,-0.2622830766960929,-1.603614993005748,0.2666145867914354,-0.1112712304708229,2.518979327759507,-0.957141216802525,-1.4692105732094478,0.0745017417877172,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
268,1165,00000000000000000699,1,26.57500710754563,83.78250452150206,0.2384107659375377,-0.8896674014311078,-1.6208514527952118,0.3685604208619354,-0.1903413948601561,0.0584011581350126,0.1618174908963317,-0.0770162968917297,-0.4237380425300066,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
269,1167,0000000000000000069b,1,26.666712979810793,83.76968906507446,0.4863949463697066,-0.0722629445546756,-1.2343137872886076,-1.937199654678801,-0.1276920504793779,0.1843535191734265,1.715335019873736,-1.0894122574115022,-0.2588518290497381,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
270,1169,0000000000000000069d,1,26.558174001068867,83.76637149389069,0.2680700871315539,-0.6343162834284151,-0.7827233003279318,-1.937199654678801,-0.1689962413412452,0.6794554402103979,0.1618174908963317,-1.7743096003443797,-0.8249239822222164,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
271,1170,0000000000000000069e,1,26.693802018710482,83.73335185058993,0.4888491008135565,0.5461683821745882,-1.9655771341816664,0.0534454720980112,-0.0668062799510841,-0.3352212472067903,1.1398837823366157,-0.8727112554302101,-1.1090749949733527,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
272,1171,000000000000000006a0,1,26.583952064258845,83.76600138850326,0.2836763375832691,0.0182288640184122,-1.4874901465440578,0.5524627990505858,-0.1483656070290303,1.4396163261930792,-0.957141216802525,-0.9802891854409091,-0.0261789595546039,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
273,1173,000000000000000006a3,1,26.616449992736356,83.77431315286688,0.2951109942643191,-1.1087497054092896,-1.6380833587614825,0.3060455102521107,-0.0589425888852582,0.7258581072935332,0.423463981894162,-1.4054538927111342,-0.4956818242043939,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
274,1174,000000000000000006a4,1,26.58688169365096,83.76749964645721,0.2826077397601043,-0.0878150927107875,-1.99043535568712,0.4324925045420951,-0.1492328048089241,0.0097245260509832,1.3983135692778124,-0.2934573981507428,-0.5695665730604762,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
275,1175,000000000000000006a5,1,26.6420006417726,83.72868763088802,0.3974426278494604,-0.1886610486784113,-2.4373131973449103,-1.937199654678801,-0.15010668143205,-0.6614627460435708,0.1618174908963317,-1.2376129725776426,-1.0104239437221112,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
276,1177,000000000000000006a7,1,26.400794488488554,83.75388601094105,0.3378595404041588,1.0858042967426624,-1.1142072158791247,0.4424075683230642,-0.2087291381011862,0.7209408268938791,0.423463981894162,-1.1502053933936394,-0.5803118332048264,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
277,1179,000000000000000006ab,1,26.475029602826318,83.74629216184702,0.3093352317097066,0.1072721602753249,-1.342417735815477,1.1859027800855464,-0.2868102347064357,1.7047097544312686,-0.2397213236975746,-0.6459032746908328,-0.170548336235811,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
278,1180,000000000000000006ac,1,26.430929093407745,83.8309660317509,0.1259493569695584,0.951187774738348,-1.918476678540873,1.4960994039162303,-0.2169809007643186,0.2274057113095679,-0.957141216802525,-1.6559309812040424,0.4615112155734946,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
279,1183,000000000000000006af,1,26.421185957605953,83.85426483475516,0.0794156350492344,-0.1901964751507322,-2.3220312107755845,-0.217752831499022,-0.2064918966756878,0.7194191490073002,-0.957141216802525,-1.6010645435362156,0.0195146809418214,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
280,1186,000000000000000006b6,1,26.6987427026777,83.80940627815751,0.4140972344287829,0.8696955552551947,-1.6319739932063917,-1.026572309211878,-0.0949102915310655,-0.5139242700820972,-0.957141216802525,-0.4861701688247318,-0.3489966350544011,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
281,1187,000000000000000006b7,1,26.683853764260245,83.83364149238298,0.4100847357106649,0.3848664885571436,-1.0815716531144923,-1.937199654678801,-0.1447912035732027,0.4572388924647998,-0.2397213236975746,-0.9962963113009528,-0.6449744737416656,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
282,1189,000000000000000006b9,1,26.730339892742418,83.81796775218011,0.3641857861801327,0.2173761830707215,-1.7648343230495636,-1.937199654678801,-0.1439177149208283,-0.2193214072014356,2.020347407816717,-0.772386629947436,-0.111500146694161,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
283,1190,000000000000000006bd,1,26.66598614633909,83.79646150779935,0.4645215380802791,-0.415788111234962,-0.6770365982009668,-0.8655265666298322,-0.1573427899446294,0.274686323646361,1.3762266166584018,-0.4243376300008672,0.8623771653864806,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
284,1192,000000000000000006c0,1,26.563346558290874,83.68323601385025,1.990279351611368,0.2030072534427798,-1.4494541644636418,0.8262169622222565,-0.1648335851773624,0.2494183716640709,1.603343291873374,-0.7017296736434256,-0.6796750905015414,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
285,1194,000000000000000006c2,1,26.563190489754,83.68373097406717,1.9902798509078272,0.2181300554294071,-1.973538490139625,0.8262169622222565,-0.1648335851773624,0.2494183716640709,-0.2397213236975746,-0.7048712149224635,-0.9853330801637386,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
286,1195,000000000000000006c3,1,26.650120664790926,83.67601672924472,1.9901309564350835,0.9067060635771338,-1.461743092123157,0.6370857456506869,-0.1394059927762082,-0.268169033343922,-0.957141216802525,-0.5753348660517187,-0.5121622172412407,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
287,1198,000000000000000006c8,1,26.541113480438387,83.9258690794714,-0.5480262522871621,1.0678669802609908,-1.2057381353577994,-0.3528511762166738,-0.2135561763863836,0.3445456039346862,0.1618174908963317,-1.488048594630205,-1.3266836552114067,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
288,1200,000000000000000006ca,1,26.513480431210187,83.96420843032892,-1.2180712339676902,1.0093335817393498,-2.284043964292871,-0.3527796433662314,-0.239439233130606,0.8715907118315739,-0.957141216802525,-1.745320892424691,0.2228883628383853,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
289,1204,000000000000000006cf,1,26.53314060775483,83.94600192072771,-0.881103046064517,0.6988780225020961,-2.178594441463664,-1.937199654678801,-0.1553552171163664,1.3851082813608186,0.1618174908963317,-1.714498446724959,0.0418545457956633,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
290,1205,000000000000000006d0,1,26.59238422435091,83.79722847318054,0.2192691185961035,0.3050576922408602,-0.6383504556652131,-0.4971121829429759,-0.1815466200371643,-0.413899662355043,1.5255778396629245,-0.9172858607950782,-0.3833269778111745,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
291,1206,000000000000000006d1,1,26.5908235389822,83.80280234949734,0.2028413240360801,0.4767348862566968,-1.0472567230529468,-0.0635606167108561,-0.1799879202383499,-0.4375616019464069,-0.957141216802525,-1.172986972321631,-0.3958943517535078,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
292,1212,000000000000000006dc,1,26.428374028504113,83.87920012784603,-0.0125414137992278,0.5303815639188592,-2.4154349761037737,-1.0260608121686166,-0.3107917644082332,0.6103354075382118,1.9946613006135172,-1.1185536757536767,-0.370322589119501,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
293,1213,000000000000000006dd,1,26.614782288942372,83.684217016082,1.990192542800401,-0.5673071345452659,-1.7083204322870424,0.1852105333917363,-0.140629706754974,0.310274295592896,-0.957141216802525,-0.6083819558846533,-0.5384013873376298,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
294,1214,000000000000000006de,1,26.17960523983342,83.97181119762504,0.2037873547667161,0.6028356241001489,0.9373553612144592,1.731906840564092,-0.3142247356857825,0.2884866709710568,0.423463981894162,0.4735966423425718,0.3084664561381192,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
295,1218,000000000000000006e5,1,26.3723900147781,83.77536104161443,0.3272305187942764,-0.9138711673406428,-1.0210484296118454,-0.1322691596044812,-0.2069914734263997,1.91800518828718,-0.2397213236975746,-0.0424704365751949,-0.3936279091518022,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
296,1219,000000000000000006e6,1,26.370784738398864,83.76866793093322,0.3413557998700276,-0.0863845349010213,0.0732172179850535,1.0604244527340372,-0.2537707834538639,0.4892609898468435,-0.957141216802525,0.3645087791893041,0.0908934519151788,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
297,1220,000000000000000006e7,1,26.374681992719573,83.76948840552706,0.3347524575559059,-0.1451720617908047,-1.842934476301217,-1.025960796799555,-0.2050946246757199,0.7050640357947244,-0.957141216802525,-0.2912532048009398,0.0429278832762608,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
298,1221,000000000000000006e8,1,26.371074579967335,83.77121407763474,0.3365493665897466,-0.3023173409787869,-0.1119476266163719,0.6780216898842903,-0.2162400488277458,0.7418061525786727,-0.957141216802525,0.7575431236075229,0.1441388535612965,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
299,1222,000000000000000006e9,1,26.370873920419935,83.75264638084819,0.366541531668484,0.6758982898500159,0.3118018325565768,-0.2692422894117275,-0.1803892501985634,1.7079347285667197,-0.957141216802525,-0.950320148994506,0.5058014718853223,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
300,1223,000000000000000006eb,1,26.352270550824954,83.7365624033484,0.4441109831926909,-0.7473811280045791,0.7395537757016412,0.3353200290370963,-0.2953069939541335,0.7829191860293534,-0.957141216802525,-1.610784563718484,-0.012056434799241,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
301,1224,000000000000000006ed,1,26.371422389849506,83.78161270129137,0.3189143553013583,-1.4555233418619151,-1.359886260257864,-0.4313195931125082,-0.2451305804404498,0.2634343031475227,-0.957141216802525,-0.2764502976554048,-0.1829941140240388,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
302,1225,000000000000000006ee,1,26.392897420522896,83.74226113449471,0.3652263443646367,1.0273747771264787,-0.9174911667142508,-0.0424462482439518,-0.1893454434969263,1.3815564336327533,0.1618174908963317,-0.9646051162882376,-1.4157231247475492,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
303,1226,000000000000000006ef,1,26.32646573302867,83.73834158466873,0.44137719734571,0.13271933843242,0.482923165461829,0.466527560662108,-0.2839649230497262,1.586324912464904,-0.2397213236975746,-1.7921704210694611,-0.6144090404781651,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
304,1227,000000000000000006f0,1,26.3670167980087,83.75704751358793,0.3631849167185033,0.4958398802520706,-0.8767181260472497,-0.6885847229888935,-0.2322961734757191,0.2125893861225594,-0.2397213236975746,-0.8936620786523983,-0.7226058469550651,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
305,1228,000000000000000006f1,1,26.370597456154616,83.75818458435657,0.3581567063922642,0.4534420831100778,-0.3825453717264113,0.267240241184257,-0.2215192035671573,0.6496815443389172,-0.957141216802525,-0.457087029373406,-0.3131230268229691,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
306,1230,000000000000000006f5,1,26.321846104337293,83.74946258269603,0.4244455953141414,0.6407739817990997,-0.3375914702567538,1.2370013517807226,-0.3133625054156535,0.7560244764974264,-0.957141216802525,-1.7921704210694611,-0.6963081644236182,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
307,1232,000000000000000006f8,1,26.38393016830442,83.76898898620907,0.3260995669393746,0.2297311866687708,-0.2862111919382056,0.9772195225603914,-0.2191680515315391,0.8157984078189155,0.1618174908963317,-1.1172056164089064,-0.3644210614898078,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
308,1233,000000000000000006f9,1,26.404517837868177,83.74087881316814,0.3578915243730838,1.2761205735335464,-1.80345750902487,0.6258756541139363,-0.2082025314529495,2.8193603355968877,0.1618174908963317,-1.1376700260057362,-1.7459087957806845,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
309,1234,000000000000000006fa,1,26.373932863742596,83.74027683452593,0.3833878634984548,0.4242528802638974,0.0590210556360885,0.3468748253402353,-0.2923637104543197,0.2381462336168818,1.9682908623199824,-1.5426867667369133,0.218339935269412,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
310,1236,000000000000000006ff,1,26.419054507302416,83.6488830993345,1.990523645804044,-0.0857870749773988,-1.8142981396698383,1.0001302546511577,-0.2415478343766762,0.1163703048705223,0.7500509246967876,-0.1379169166579677,0.0866549574006544,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
311,1238,00000000000000000701,1,26.364042577606053,83.71304510439253,1.990615517824998,-1.0133336926295486,0.6266939020844027,0.9021473175911624,-0.3021901396537094,0.269189513112633,-0.957141216802525,-0.9131247849905292,-0.3990622515578277,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
312,1240,00000000000000000705,1,26.398333064707046,83.71335278236522,1.9905584879640468,0.933617392549836,0.1136349874232376,0.3798900611713819,-0.203652457476705,1.832960268131643,0.423463981894162,-0.7017296736434256,-0.7320866899480809,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
313,1241,00000000000000000707,1,26.544988439253828,83.64110196799624,1.9903100336983983,0.6650179851120367,-2.4139849165184613,0.8368304742298937,-0.2401174510994928,0.402904932119247,1.0862074937421442,-1.7921704210694611,-0.4608970958191222,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
314,1244,0000000000000000070a,1,26.426398646737443,83.57806811550472,1.990510096988668,0.153954305440878,-1.5836316144696765,-0.0425444304642039,-0.317252622306286,-0.1184007742799924,0.1618174908963317,-0.7288672402353983,0.1901488269097555,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
315,1248,0000000000000000070f,1,26.423116748362105,83.53900639027654,1.990515897369588,-1.2155853403923849,-1.938201260474281,1.2972216095270035,-0.2390332252591972,0.7540376202750048,-0.957141216802525,1.5214052206585087,0.0454923735940436,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
316,1249,00000000000000000710,1,26.390462751347716,83.62850500752025,1.990571550405322,0.0290385702636264,-0.731423637544157,0.4917127436646494,-0.2499508348506081,1.1294251790831076,1.868684364794492,-0.3894871617249398,-0.8124434626756729,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
317,1250,00000000000000000712,1,26.497200253264054,83.5917486375367,1.9903912589869648,0.0820251042693162,-2.330265491375753,-0.2885944234063097,-0.2067456474330523,-0.5087119668904031,-0.957141216802525,-1.0150019894626705,-0.3678422104271141,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
318,1252,00000000000000000714,1,26.29337028500999,84.05774699312705,-0.1129819265347009,-2.5539346519854367,1.4518869439047566,0.1862052355528818,-0.361964118629746,0.7785039718069884,-0.957141216802525,-0.4259393963595443,-0.9808395080026324,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
319,1253,00000000000000000716,1,27.287183514094636,82.0699064981072,1.9890319167901305,-0.5199725685951733,-1.6056384744226817,0.0887618761252782,0.4290456760277233,0.6279228016995387,-0.957141216802525,-1.5008445746916,-0.0940725836148102,1.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
320,1254,00000000000000000719,1,27.199682574122864,82.01335617854741,1.989184987147854,0.6985360051230989,-1.490928094923162,-0.690490650304013,0.3719625099644236,-0.2774058122834753,0.1618174908963317,-1.271151430681067,-1.3101639491322554,3.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
321,1255,0000000000000000071a,1,27.287406469147296,82.2579690850363,1.989030394691231,0.0322552327999573,-0.7556334561984066,-1.937199654678801,0.2339250567345315,-0.3199953382260567,1.8151182514513264,-0.950320148994506,-1.630093487407854,2.0,13.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
322,1256,0000000000000000071b,1,27.148839903911473,81.69723266846441,1.989273562567076,0.6423251050786847,-2.238647111675715,1.003812952584226,0.3352252950179322,-0.692223503078834,0.94961346661229,-1.6507969277494612,-0.5213468410317746,2.0,13.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
323,1257,0000000000000000071c,1,27.26603399779814,81.83087638613723,1.989067601044077,0.7309395154443495,-1.9114264115330293,-0.4987997915801292,0.47793259749064,-0.333852586338823,-0.2397213236975746,-1.577234325483952,-0.6550376983148698,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
324,1258,00000000000000000722,1,26.96965984628086,83.25539418597423,1.989583764183254,-0.0361787792327677,-1.3749088967342624,-1.0270904337584463,-0.0446586368078827,2.4240350226483995,-0.957141216802525,-0.5443647547780115,-0.033072455809892,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
325,1260,00000000000000000725,1,26.734977357838005,83.25070321166599,0.4557867596995434,0.1085626528236492,-2.153189552471592,1.3580353908994451,-0.1711886606333011,0.3320511904587517,0.7500509246967876,0.8044812187599895,-0.4721296548366911,3.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
326,1261,00000000000000000727,1,26.6794615497226,83.30112672637836,0.3874778101575596,-0.4800989197668585,-0.6598915388018473,1.537388508528604,-0.1358275499721293,0.7881058209778169,-0.957141216802525,0.0822633651866732,0.1998106927487322,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
327,1263,00000000000000000729,1,26.68051835667227,83.33808821501037,0.3171980149355188,0.4791199281123208,-1.355780852272157,1.3250930467583888,-0.1387458482697084,0.2032680643256264,0.609661998393599,0.3228906595643946,0.1069980854081369,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
328,1264,0000000000000000072b,1,26.693262467483013,83.28463251158166,0.4079965870099545,-0.3078676075782601,-1.7297333681877565,0.3015782560804075,-0.1771817677501449,0.0512704414165683,-0.2397213236975746,0.7271775842290517,0.5104486391884565,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
329,1265,00000000000000000730,1,26.780424515774722,83.47871934403396,-0.3267255328073861,0.0906728501563142,-1.4060530972775125,0.5612480544431024,-0.07420417493091,-0.4612957669040147,-0.957141216802525,-1.172986972321631,-0.1156837858008187,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
330,1269,00000000000000000736,1,26.753553972826655,83.5969390311629,-0.1927498821122389,0.7666275792569271,-1.9517833975675845,1.2675345541726806,-0.0669581511874021,0.7713623484450882,-0.957141216802525,0.3997048795408072,-1.067618934734654,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
331,1270,00000000000000000737,1,26.753005503397084,83.58277692621716,-0.2674801315229139,0.9846790425008104,-1.4895090619602214,-1.0266747457580006,-0.0703991906963283,-0.3662945099796043,-0.957141216802525,-0.1953577179729995,0.0862554271800224,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
332,1271,00000000000000000738,1,26.751426981624167,83.58303555407826,-0.2596265331805356,0.940872211633154,-1.3566740955111392,-0.8657052715903826,-0.0465985208193573,-0.0943994760720318,-0.957141216802525,-0.1302497812188459,0.0862554271800224,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
333,1272,0000000000000000073b,1,26.75668872086723,83.49244445707646,-0.5461971755001485,-0.3414975237279359,-1.6080381576561704,1.3272846837503778,-0.0911823439410055,0.337313598727962,-0.957141216802525,-0.6049399752230337,-0.4607901277737816,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
334,1273,0000000000000000073d,1,26.801685509597554,83.57366252366393,-0.6276450776637206,0.8001226633684406,-0.811152636615341,-1.937199654678801,-0.0432423234165368,-0.452959288222917,0.1618174908963317,-0.1832424222774928,0.0764079672110957,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
335,1274,0000000000000000073e,1,26.784584857057588,83.51155616419153,-0.7814344667176724,-0.7821322694726989,-1.045222933570199,0.201179204222878,-0.1602874167860352,-0.5376684274810781,1.4708711385229396,-1.036595006541487,-0.6669349220244272,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
336,1275,00000000000000000740,1,26.81582085993698,83.5370087130046,-4.094955582788666,-0.7672406952805887,-1.2743817136254063,-0.1464339006970523,-0.0927312731179013,0.0255228547996359,-0.957141216802525,-1.4112291474881982,-0.1526279887424553,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
337,1278,00000000000000000744,1,26.830821275880766,83.55562991900379,-4.094955582788666,-0.5214964905955516,-1.562230203078745,-0.0642573890440152,-0.0346448283908955,-0.0758938998595046,-0.957141216802525,-0.6801052188249206,-0.3890291974589507,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
338,1279,00000000000000000745,1,26.77394098284301,83.50558096877991,-0.7611824871032163,-1.0604064029178617,-1.999877159128373,-0.2703250751598318,-0.1464101286483135,-0.145579775997556,-0.957141216802525,-1.042700131565526,-1.767104011123701,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
339,1289,00000000000000000755,1,26.358499914996617,83.4695291367628,1.9906242136087475,0.0301411945603581,-0.1071294471295647,-0.1451501438075286,-0.1981761901916797,0.7596686509820959,-0.957141216802525,-0.3986806662517101,-0.3028815221741973,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
340,1290,00000000000000000756,1,26.434068300549367,83.41128435880269,1.99049749883994,0.7910289906386256,1.3170365816339258,1.3246004593723506,-0.1879639721243148,0.0128887588991947,-0.957141216802525,-1.640619081543543,-0.8724836208429181,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
341,1291,00000000000000000757,1,26.447267239667568,83.42300733547219,1.990475684515406,-0.0737389823174677,0.8670578422029391,0.4038212940230161,-0.2189245986481542,0.1208702099234418,1.4373640790436788,-1.5204081275152537,0.0291125488049532,2.0,13.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
342,1292,0000000000000000075b,1,26.429279226017968,83.45267819388182,1.990505248242652,-0.577908375422006,0.2200586081554203,1.00382834480022,-0.2168077076905915,0.6614709736423655,0.609661998393599,-1.3181246997693374,0.9927968118471056,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
343,1293,0000000000000000075c,1,26.36722637575821,83.45420766554317,1.9906106867172069,0.3789898321808896,0.8605681455395988,1.3749723667356897,-0.2605500637320819,-0.204148201332975,-0.957141216802525,-0.7444757168896823,0.397391643574539,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
344,1295,0000000000000000075e,1,26.439200725861884,83.47353340950879,1.990488782394848,-0.4449628343611129,-1.3513907392718445,1.9931386198280476,-0.2514501357375081,-0.0799054662235301,-0.2397213236975746,0.6412303364668631,-0.2399212277948312,2.0,13.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
345,1296,0000000000000000075f,1,26.404299341916566,83.43033363850301,1.990548324423378,0.9205626090753168,1.2657939672892986,0.8268040045615186,-0.2035193707604977,0.6117169420723496,0.1618174908963317,-0.2432487413505595,0.7236130971324846,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
