idx,UID,district_coords,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,HSG,CEC,PH,OC,idx_matched,UID_matched,district_coords_matched,lat_matched,lon_matched,dist_closest_lin_matched,dist_closest_river_matched,dist_closest_road_matched,dist_closest_upstream_forest_matched,elevation_matched,slope_matched,flow_accumulation_matched,proximity_water_matched,drainage_density_matched,HSG_matched,CEC_matched,PH_matched,OC_matched
244,358,jamui,24.8291814,86.4084842,-0.4794448370259611,0.8489617029561521,-0.6241659602847426,2.134773184071026,1.1171715584386848,0.1983395076487582,-0.9528332996853937,1.1798953798868324,1.3693638215454436,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3548,5217,mahrajganj,27.24981024,83.7512365,0.1402093809340715,0.4418946693931936,-1.0761197938223903,1.0078992831476223,0.2314588269855642,-0.7412100239194677,-0.9528332996853937,0.6252213304915966,-0.6661144005823727,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
1890,2797,balrampur,27.35896209,82.23068699,2.024990256001454,0.7127484096508584,-0.7408014765610647,0.1962788658667073,0.35675038333687,2.319712679046755,-0.9528332996853937,0.8003046238733744,-0.1119397192807532,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,3548,5217,mahrajganj,27.24981024,83.7512365,0.1402093809340715,0.4418946693931936,-1.0761197938223903,1.0078992831476223,0.2314588269855642,-0.7412100239194677,-0.9528332996853937,0.6252213304915966,-0.6661144005823727,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
246,361,jamui,24.8061439,86.421909,-1.248880476188903,1.3503917228489772,1.500286384258232,1.0976653105140002,1.1898115086193588,-0.0643480735870037,-0.9528332996853937,0.5040181187379519,1.9451055719351145,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3236,4765,deoria,26.61676746,83.70488343,2.026291603202909,-0.5127012027874607,-0.8683704512485109,0.1986368441008756,-0.1552576505669572,-0.0941858719927795,0.1855435884480947,-0.279906162839294,-1.383072250410757,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
1110,1608,banka,24.93029333,86.86256333,-0.6145052364364242,1.3566361734038586,0.168045539349703,-0.2526238190582067,0.0763994678205476,0.2373365427190725,-0.9528332996853937,0.7310267013785373,0.9583740331149108,3.0,-1.2072841568237236,-0.3082697191233647,1.0538563588672138,3236,4765,deoria,26.61676746,83.70488343,2.026291603202909,-0.5127012027874607,-0.8683704512485109,0.1986368441008756,-0.1552576505669572,-0.0941858719927795,0.1855435884480947,-0.279906162839294,-1.383072250410757,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
247,362,jamui,24.8439345,86.3805614,-0.5419281360252373,1.0168030895339302,1.0261445377261105,0.6974498219963654,0.9180723855645464,0.6094168075580687,-0.9528332996853937,0.1372973804616622,1.3855791000356374,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,5659,8263,kishanganj,26.2664245,88.11408434,-0.8422638855091217,0.1944929740583534,-0.3092911121764468,0.1997241026945819,-0.4582214452655185,1.1771988043020298,-0.2215186852153114,-0.467924524179205,0.0418387611623622,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
411,596,jamui,24.5518722,86.5433859,0.1298454177347787,0.6707140358431813,-0.7964652938405065,0.57557037727931,3.952638681908959,1.160101192074502,-0.9528332996853937,0.167351137227443,1.386497870304078,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,5659,8263,kishanganj,26.2664245,88.11408434,-0.8422638855091217,0.1944929740583534,-0.3092911121764468,0.1997241026945819,-0.4582214452655185,1.1771988043020298,-0.2215186852153114,-0.467924524179205,0.0418387611623622,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
248,363,jamui,24.874275,86.3635652,-0.4583782860035738,-0.9209691336286628,0.959681543006686,-0.6125674735535228,0.2904981021501153,0.1705004496948303,-0.9528332996853937,0.2862981289182827,1.602761972162807,13.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,6375,9329,jamui,24.93889417,86.13114318,-0.0874012589472345,2.1700637001434298,1.3240716103115742,0.6897626866073268,-0.3145162349788058,0.6736575230601877,1.0515907317671025,-0.6590883377585904,0.1699166306256088,13.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537
249,366,jamui,24.8587806,86.3778556,-0.6760572572550381,0.4595213781853585,-0.472679151941576,1.3086003216943285,0.7732207770237026,0.5108756279732003,1.2136497948182694,-0.7493850342539464,1.125592070603424,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,3203,4710,deoria,26.5650245,84.00375292,-0.4154469230284238,0.1182248528867244,-1.5235980998139058,0.1931383995704922,-0.187909802116767,-0.2267427192047578,-0.9528332996853937,0.057697891582188,-0.1076296330013385,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
413,598,jamui,24.5648343,86.5235879,0.0895852381839807,0.261903137152048,-1.1850353698707954,0.5330109194412446,3.990386654178069,1.4168057555269922,0.9777186753579232,0.3566463910900912,1.5236571460927053,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3203,4710,deoria,26.5650245,84.00375292,-0.4154469230284238,0.1182248528867244,-1.5235980998139058,0.1931383995704922,-0.187909802116767,-0.2267427192047578,-0.9528332996853937,0.057697891582188,-0.1076296330013385,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
1317,1913,gorakhpur,26.6619733,83.16269,0.5936886340609184,-0.2047168185606651,-1.5314497020055062,0.3927358079089739,-0.083043645278669,0.7956745815399479,-0.9528332996853937,-0.5628677991129463,-1.1780552276530196,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,3203,4710,deoria,26.5650245,84.00375292,-0.4154469230284238,0.1182248528867244,-1.5235980998139058,0.1931383995704922,-0.187909802116767,-0.2267427192047578,-0.9528332996853937,0.057697891582188,-0.1076296330013385,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
250,367,jamui,24.8585417,86.3747087,-0.613985293731362,0.4740472243153049,-2.052812099761504,1.290383849611282,0.708209579766436,0.5846671867187935,0.8884679919307219,-0.8415780833363158,1.4858313556546838,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,7833,10905,gonda,27.06439796,82.07147675,2.02551150177278,0.6130501017882606,-2.311705326838457,0.6273180886312072,0.2928801525862478,0.5066036396505441,-0.2215186852153114,-1.6845763074168545,0.5873220975604139,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
251,369,jamui,24.8637024,86.3518139,-0.3141399100901231,0.2262531105387962,0.8447028467682706,1.0318616034084442,0.5301827550077567,3.652035248581395,-0.2215186852153114,-0.218986554698192,1.6390774299865103,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,8278,11585,pashchim champaran,27.13419706,84.6516179,-0.6159620593292905,0.9374204868825924,-0.7223051257810937,1.183769566982955,0.1408915582948665,-0.2245415576871195,-0.2215186852153114,0.605883458117738,0.2844338576257848,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
1655,2438,siddharthnagar,27.3098019,83.1574711,0.3838886370550667,-0.0862254758314949,-2.223815800085222,0.1019965590577538,0.0294322164048654,0.4264131678818099,-0.9528332996853937,0.3017534631996511,-0.0232931774348857,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,8278,11585,pashchim champaran,27.13419706,84.6516179,-0.6159620593292905,0.9374204868825924,-0.7223051257810937,1.183769566982955,0.1408915582948665,-0.2245415576871195,-0.2215186852153114,0.605883458117738,0.2844338576257848,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
1860,2750,bahraich,27.4760077,81.9010293,2.02478091351512,0.4819909716122351,-1.3819633372065037,-1.9244251033777249,0.5587578423466534,0.126012347457841,-0.2215186852153114,-0.8406945671884879,-0.0919291986152907,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,8278,11585,pashchim champaran,27.13419706,84.6516179,-0.6159620593292905,0.9374204868825924,-0.7223051257810937,1.183769566982955,0.1408915582948665,-0.2245415576871195,-0.2215186852153114,0.605883458117738,0.2844338576257848,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
252,370,jamui,24.77170833,86.35885833,-0.393603033437665,-1.535294301834989,-0.0941833255273345,1.2867685335285397,0.7413129211906437,1.8175799266484036,-0.9528332996853937,1.1995283246946398,1.7511849647434028,13.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,8812,12370,pashchim champaran,26.97708172,84.36891808,0.1316247730232934,1.1807403767804263,-1.2833367553341557,-1.014684778520994,-0.0770774398750531,-0.3153090891516698,1.7469417085767276,0.1108897173398479,-0.2439015652711501,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
724,1042,muzaffarpur,26.1423915,85.146413,0.1302562532027077,0.8541973498874763,-2.3298820420754067,0.1769703706204296,-0.5625155048211886,-0.93057915540068,1.1139090691001254,-0.871332702029079,0.071051773570877,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364,8812,12370,pashchim champaran,26.97708172,84.36891808,0.1316247730232934,1.1807403767804263,-1.2833367553341557,-1.014684778520994,-0.0770774398750531,-0.3153090891516698,1.7469417085767276,0.1108897173398479,-0.2439015652711501,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
1186,1718,deoria,26.69885586,83.80954268,0.4252102838476132,0.8767299694760141,-1.6351070204609626,-1.0141523647804498,-0.0707130890510976,-0.5193304856388457,-0.9528332996853937,-0.5257632882326548,-0.3453424914789434,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364,8812,12370,pashchim champaran,26.97708172,84.36891808,0.1316247730232934,1.1807403767804263,-1.2833367553341557,-1.014684778520994,-0.0770774398750531,-0.3153090891516698,1.7469417085767276,0.1108897173398479,-0.2439015652711501,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
254,373,jamui,24.77462667,86.33452167,-0.3192012435846561,0.2057207716089086,1.2447764504403764,1.0854810929328178,1.1124517752035774,0.4406864732497563,-0.9528332996853937,0.629483999427082,1.034191990900731,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,7946,11073,shrawasti,27.65162667,82.00976249,2.024465435528933,-0.3029462505718816,-0.9042475951880616,-0.8551564927362066,0.5324691195927518,-0.3979243292042743,-0.9528332996853937,-0.0835729074114811,0.1842176503371907,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
287,422,jamui,24.805602,86.2402061,-0.132385978679507,0.7814284661580598,1.591955415340759,1.3580632918937243,0.3966409725238114,2.211976618511087,-0.2215186852153114,0.2409090493240018,2.093280847783374,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,7946,11073,shrawasti,27.65162667,82.00976249,2.024465435528933,-0.3029462505718816,-0.9042475951880616,-0.8551564927362066,0.5324691195927518,-0.3979243292042743,-0.9528332996853937,-0.0835729074114811,0.1842176503371907,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
1362,1974,kushinagar,26.70580851,83.76296457,0.4654015317481159,-1.293871844660206,-1.3226404294924392,-0.853139270586999,-0.0795148895657378,0.3108145736692845,-0.9528332996853937,-1.0113191783535969,-1.5182645813993427,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364,7946,11073,shrawasti,27.65162667,82.00976249,2.024465435528933,-0.3029462505718816,-0.9042475951880616,-0.8551564927362066,0.5324691195927518,-0.3979243292042743,-0.9528332996853937,-0.0835729074114811,0.1842176503371907,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
255,375,jamui,24.8276904,86.3697675,-0.3101163422411459,1.2771772721446617,-1.2109391474200646,0.7258874750570803,0.7602747083196576,0.3118857674907215,1.4788076070988847,-0.7157935621786976,1.562911929322487,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,7552,10522,banka,24.6936541,86.82428325,-0.351143880367268,-0.8331985184004791,0.7788543653787049,1.029698599018218,1.7159912240176272,0.616757119034691,-0.9528332996853937,-1.6329255305462684,1.942681090633184,13.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713
256,376,jamui,24.8275904,86.359155,-0.2422899258188076,1.064064390797744,-0.6295334901231002,1.4507957173356822,0.5612978030465291,0.0432746562866654,0.8884679919307219,0.3321647342416342,1.1395205909003367,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,7941,11064,shrawasti,27.70929851,82.0536901,2.024361136968994,-2.864455257650256,-0.4717527471586483,-0.208411999542905,0.7374349714518955,-0.1132782539199286,-0.9528332996853937,0.3513747739688815,-0.2378593104977134,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
1465,2137,mahrajganj,27.189093,83.39358994,2.025291611501971,0.1452830889345708,-2.0835058101453674,0.0952115052693511,0.0298775551837427,0.2741323307026432,-0.9528332996853937,0.4050419229744285,-1.3849273529547816,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,7941,11064,shrawasti,27.70929851,82.0536901,2.024361136968994,-2.864455257650256,-0.4717527471586483,-0.208411999542905,0.7374349714518955,-0.1132782539199286,-0.9528332996853937,0.3513747739688815,-0.2378593104977134,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
257,379,jamui,24.6947324,86.5206086,-1.0562091419097746,0.842981564194962,1.1279589901290823,-1.9244251033777249,3.0067439903025472,0.3581466273580651,-0.9528332996853937,0.3295046482632697,1.8748362840903892,3.0,-0.0690045146456619,-0.3082697191233647,0.96162490117782,3967,5853,bahraich,27.47133479,81.80602458,2.0247891418687227,-0.1628324582050196,-1.3601929544629094,-0.0035976803777522,0.6008269292055344,-0.4363378114984374,-0.9528332996853937,-0.4008806463395049,-0.3921433918833209,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
1586,2331,mahrajganj,27.161385,83.62774167,0.104574960531465,0.6403945642834367,-1.1087507568093402,0.4443374325115229,0.1563146002417289,0.1082047545330232,1.2543185153441028,0.6548652419255453,0.7182893793568037,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,3967,5853,bahraich,27.47133479,81.80602458,2.0247891418687227,-0.1628324582050196,-1.3601929544629094,-0.0035976803777522,0.6008269292055344,-0.4363378114984374,-0.9528332996853937,-0.4008806463395049,-0.3921433918833209,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
258,381,jamui,24.792086,86.4427219,-1.3192063911113958,1.399635445733428,1.7135480240556633,-0.0248443944942561,1.9977000259073645,0.3146699493545214,1.659024515115718,-1.1620875065514409,1.846578090280767,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,6318,9240,jamui,25.02351547,86.31655545,-0.5049789163642665,1.912958506120243,1.130874954915246,0.2034495131141961,0.6787272049242888,0.424947839303321,0.778033731487533,-0.2120165723203563,1.8652502011386825,3.0,0.1293737146177175,-1.429850515330716,-1.1168385657027713
1318,1914,gorakhpur,26.5360762,83.2169711,2.026430601155728,0.2939523653444968,0.2012198360029477,-1.013843864514992,-0.0471368076848784,0.8869876877915127,-0.9528332996853937,-1.2574379193484504,0.138639620219681,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,6318,9240,jamui,25.02351547,86.31655545,-0.5049789163642665,1.912958506120243,1.130874954915246,0.2034495131141961,0.6787272049242888,0.424947839303321,0.778033731487533,-0.2120165723203563,1.8652502011386825,3.0,0.1293737146177175,-1.429850515330716,-1.1168385657027713
1583,2322,mahrajganj,27.19668167,83.66377667,-0.0066989986331462,-0.5950689842575843,-0.6737078472601571,0.4048859526199648,0.2245964859714497,0.1614908319076773,-0.9528332996853937,-0.030681083935189,-0.2637161309095408,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,6318,9240,jamui,25.02351547,86.31655545,-0.5049789163642665,1.912958506120243,1.130874954915246,0.2034495131141961,0.6787272049242888,0.424947839303321,0.778033731487533,-0.2120165723203563,1.8652502011386825,3.0,0.1293737146177175,-1.429850515330716,-1.1168385657027713
259,382,jamui,24.8328755,86.4276997,-0.6143373846273871,0.5397969275022274,-0.411920862494687,0.513425144947062,1.2376879186676804,0.1220350729637137,-0.2215186852153114,0.3552952063469635,1.8123793164759048,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3649,5356,mahrajganj,27.3163754,83.7312939,0.1582062401697772,0.682877163315978,-0.1298209059451621,0.7102036398913752,0.2830410841508877,-0.3033368813731863,-0.2215186852153114,0.8344033744169395,-0.8950924712966339,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
819,1180,purba champaran,26.8002339,85.1790279,-0.2038445422237523,1.9837697593019912,-1.2635198336546392,0.3475078526452526,-0.1786309699812082,0.6705192648813693,1.3776198767101964,0.3379144503138258,-1.1016993178589167,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,3649,5356,mahrajganj,27.3163754,83.7312939,0.1582062401697772,0.682877163315978,-0.1298209059451621,0.7102036398913752,0.2830410841508877,-0.3033368813731863,-0.2215186852153114,0.8344033744169395,-0.8950924712966339,3.0,-0.0690045146456619,0.8776833925485362,0.5828427455483339
260,384,jamui,24.7944771,86.4652271,-1.1378240624809677,1.6245137489405823,1.4018242026682828,0.6575371304097047,2.213764877751751,1.2793581767055056,-0.9528332996853937,-1.0417498184214948,2.4436253282836726,3.0,0.1293737146177175,-0.3082697191233647,-0.0173128783314718,3205,4716,deoria,26.62431331,83.76363325,0.3330179242899416,-0.5026179346617023,-1.3494888776830505,0.1929535141710461,-0.1195400044112852,-0.1087363598946496,-0.9528332996853937,-0.8750205705726127,-1.2232644556205212,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
796,1146,pashchim champaran,27.0225153,84.68480304,-0.4378807503888956,2.149939667016256,-1.5036057786981998,-0.1339993535003027,-0.1144140536126011,0.3362583544290198,-0.2215186852153114,-0.2441549397403632,0.1921621477790888,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,3205,4716,deoria,26.62431331,83.76363325,0.3330179242899416,-0.5026179346617023,-1.3494888776830505,0.1929535141710461,-0.1195400044112852,-0.1087363598946496,-0.9528332996853937,-0.8750205705726127,-1.2232644556205212,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
1220,1767,deoria,26.37503,83.7693117,0.344504269354285,-0.1460228811415287,-1.8514027504627293,-1.0135407138398649,-0.1819016382926991,0.7196018679924685,-0.9528332996853937,-0.3331514654972772,0.0508942866351107,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364,3205,4716,deoria,26.62431331,83.76363325,0.3330179242899416,-0.5026179346617023,-1.3494888776830505,0.1929535141710461,-0.1195400044112852,-0.1087363598946496,-0.9528332996853937,-0.8750205705726127,-1.2232644556205212,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
261,385,jamui,24.8120156,86.5187812,-2.276016494523528,1.519440140861931,1.3651962016155266,0.3654328294962461,1.8946233941750743,0.3739276577710816,1.3776198767101964,-1.7477129645097411,1.2758313444490963,3.0,-0.0690045146456619,-0.3082697191233647,0.96162490117782,7668,10679,jamui,24.85319489,86.32544877,-0.2561264543901088,0.4199988156372143,-0.0582488734023845,0.1021149386143803,0.3360690811025895,0.5139395447504026,-0.9528332996853937,-0.5532604010140724,0.879849677596701,3.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537
262,386,jamui,24.8212464,86.4541793,-1.0229092859272615,0.9255165057615564,-0.0623191812046177,1.2882748199078105,1.422229159595288,0.3648237696240861,1.1139090691001254,0.1025902515363092,1.613736377994995,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3153,4633,deoria,26.53699706,83.90862133,-0.446147284648543,0.5196163922687107,-0.5882791310069649,0.1043759369897454,-0.1584415996636681,0.0577626000871247,-0.9528332996853937,-1.7341701413577992,-1.9423288219899284,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
1384,2013,kushinagar,26.698623,83.6994278,0.0811932913110687,1.0051245855018716,-2.477231132049683,-0.0838540484230413,-0.0601897625191244,-0.4228776944053039,-0.2215186852153114,-0.8899549392834314,-0.0347001632324963,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364,3153,4633,deoria,26.53699706,83.90862133,-0.446147284648543,0.5196163922687107,-0.5882791310069649,0.1043759369897454,-0.1584415996636681,0.0577626000871247,-0.9528332996853937,-1.7341701413577992,-1.9423288219899284,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364
263,387,jamui,24.8908143,86.4993138,-0.1672100898048058,1.7015108904715752,1.983061041605711,0.6824318667372262,1.219220048254225,0.902257838664605,-0.9528332996853937,-0.8585654848313348,1.7379570760998884,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,9164,12862,madhubani,26.59359092,86.27316682,0.3155188498535088,-1.4699841377147105,-0.214404392907423,-0.083553087085971,-0.2479568502889969,-0.4936194060090339,-0.2215186852153114,0.0228618134003459,0.3822126431861327,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
420,605,jamui,24.4643338,86.455752,-0.4919925447936811,-0.7258552932901196,1.4525517274991275,0.6913201372827865,4.012816401539672,0.7267076345510455,0.1855435884480947,-1.7954205323600605,2.304897487962305,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,9164,12862,madhubani,26.59359092,86.27316682,0.3155188498535088,-1.4699841377147105,-0.214404392907423,-0.083553087085971,-0.2479568502889969,-0.4936194060090339,-0.2215186852153114,0.0228618134003459,0.3822126431861327,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
1277,1859,gorakhpur,26.7862182,83.5853209,-0.3662765733320376,1.1504797222368086,-1.6953651641821852,-0.0841050384025664,0.0094526813916495,-0.0489138288283541,0.1855435884480947,-0.6549562782510022,-0.7154386841183825,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364,9164,12862,madhubani,26.59359092,86.27316682,0.3155188498535088,-1.4699841377147105,-0.214404392907423,-0.083553087085971,-0.2479568502889969,-0.4936194060090339,-0.2215186852153114,0.0228618134003459,0.3822126431861327,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
1667,2452,siddharthnagar,27.2192463,83.0566896,0.045302094019671,-0.7969092973303171,-2.1646586180927425,1.5604632532724048,0.0017564362839823,0.4245049776945532,-0.9528332996853937,1.03648710971719,0.1583266302272426,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,9164,12862,madhubani,26.59359092,86.27316682,0.3155188498535088,-1.4699841377147105,-0.214404392907423,-0.083553087085971,-0.2479568502889969,-0.4936194060090339,-0.2215186852153114,0.0228618134003459,0.3822126431861327,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713
264,390,jamui,24.8219,86.3351907,-0.0893037638142003,0.1760163744699599,0.4408796022747573,-0.0053768542935842,0.4640275267774491,1.3730691652551412,-0.9528332996853937,-0.6751485831079307,1.4835067004986195,13.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,3129,4598,deoria,26.49360843,83.85822585,-0.0740897910838512,-0.0495279363077009,-1.6507229916920696,0.6844228375751358,-0.2028437208570675,0.1885619477638858,1.1139090691001254,-0.7278322134585327,-0.6259510145619707,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
374,540,jamui,24.6828196,86.3296318,-0.7194363523500259,-0.6168983975631309,-0.587814304117451,0.6831156904659258,1.1753422157873272,-0.1537036257851443,1.8673934438072155,0.3217717045170213,1.4766972633078732,3.0,-1.794622897305855,-1.429850515330716,-0.0432163768739283,3129,4598,deoria,26.49360843,83.85822585,-0.0740897910838512,-0.0495279363077009,-1.6507229916920696,0.6844228375751358,-0.2028437208570675,0.1885619477638858,1.1139090691001254,-0.7278322134585327,-0.6259510145619707,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
1473,2149,mahrajganj,27.19209849,83.36341459,2.025286535703502,-0.1003657621686028,-0.1957307625980592,0.5853706766733361,0.0387468071766981,0.1617682279321976,-0.9528332996853937,0.3758342128646006,-0.3273654663774339,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,3129,4598,deoria,26.49360843,83.85822585,-0.0740897910838512,-0.0495279363077009,-1.6507229916920696,0.6844228375751358,-0.2028437208570675,0.1885619477638858,1.1139090691001254,-0.7278322134585327,-0.6259510145619707,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364
265,391,jamui,24.72930631,86.489698,-1.250425595788319,0.9064332707948876,0.8945596301061474,-1.9244251033777249,2.8848476966308976,2.8573136432806163,-0.2215186852153114,-0.7172876629845976,1.558005659116367,3.0,-0.0690045146456619,-0.3082697191233647,0.96162490117782,9012,12656,gonda,26.813768,82.06258342,2.025950221171585,-0.0761383601495802,0.3365544531937832,-1.9244251033777249,0.1804509932937962,-0.7702832433526685,-0.9528332996853937,0.8379924360308901,-2.128829943321709,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
266,396,jamui,24.8715028,86.4808398,-0.2590672473759614,1.154020910809811,1.5138818763559645,0.702812622030377,1.4804651192635754,0.0733855160799527,-0.2215186852153114,-0.6373171430722903,1.9574516629568053,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3988,5885,bahraich,27.50394363,81.88768144,2.024730980230137,1.3298399086974717,-1.583889658924126,0.3898958931333549,0.5563577276875508,0.0304341615084669,-0.9528332996853937,-1.4064648148246193,0.7769418616343656,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
267,397,jamui,24.8621856,86.4658922,-0.3539415261203946,0.5919259490290304,1.254561813255439,0.365280762786066,1.284963140315822,0.8971900697619222,-0.2215186852153114,-0.3666463250975272,1.1929053953510946,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,3926,5786,siddharthnagar,27.361381,82.50724949,0.2222531231004674,1.00537930179305,0.7220071362392239,0.1018347203937943,0.2658122642897818,1.0206871729776403,0.4497187345075072,0.5817867689657771,0.0913423620344663,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
567,818,kishanganj,26.3858602,88.1950337,-0.0813986947179816,0.0354348134996645,-1.0693546588824991,-0.1322000035982542,-0.3670695084518545,-0.1031377081610579,-0.9528332996853937,-1.769835186890617,0.1202263178880869,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,3926,5786,siddharthnagar,27.361381,82.50724949,0.2222531231004674,1.00537930179305,0.7220071362392239,0.1018347203937943,0.2658122642897818,1.0206871729776403,0.4497187345075072,0.5817867689657771,0.0913423620344663,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
764,1098,muzaffarpur,26.0182327,85.432864,-0.4157442828105503,0.7509359796810039,-1.5936960142676806,0.1059295504525952,-0.6623893793902618,0.1802987380472478,-0.2215186852153114,-0.3331514654972772,-1.0638929380603697,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364,3926,5786,siddharthnagar,27.361381,82.50724949,0.2222531231004674,1.00537930179305,0.7220071362392239,0.1018347203937943,0.2658122642897818,1.0206871729776403,0.4497187345075072,0.5817867689657771,0.0913423620344663,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
268,399,jamui,24.8697969,86.4644795,-0.2865617376341465,0.7427415568452724,0.9473894377339624,2.1672896103453376,1.6437527170148345,0.1853776343909773,-0.9528332996853937,-1.167469319178477,1.3360107970319537,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,6407,9380,banka,24.84834399,86.89920275,-0.66025119842444,0.3031216847690981,-0.2678567801045555,0.8625861195097932,0.2008994298755388,0.6062759952711031,-0.9528332996853937,-1.3639700695298802,0.920524210456588,13.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537
