idx,UID,Treatment,district_coords,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,HSG,CEC,PH,OC
1896,2805,1,balrampur,27.40926587,82.38070589,2.024900591134522,0.41592374001076754,-1.6211935785631648,-0.20755452727176218,0.303138014148337,0.33013242500329504,-0.22151868521531146,-1.1977426160011098,-0.8930404894093725,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1897,2806,1,balrampur,27.4881237,82.0862978,2.02475930529643,1.0379853688153458,-0.4112745083060437,-0.34255507879744856,0.4642141750540749,-0.3063407502467209,0.18554358844809477,-0.008033779583287236,-0.5837615275069392,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1898,2808,1,balrampur,27.4247017,82.3353983,2.0248728891680257,-1.2948667536393481,-0.6318916331969386,-0.12224165690127337,0.33106037206481914,0.12710011834870716,1.0515907317671025,1.6009952845194344,-0.5590674968312268,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1899,2812,1,balrampur,27.47097191,82.15969912,2.024790177919187,-0.8318601490311177,1.1290674214900804,0.10149041879242718,0.41127741702107,0.0012019287473034675,1.5233025088317687,0.8831615916465209,-0.4438607299716375,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1900,2813,1,balrampur,27.39845105,82.15586373,2.0249195566269793,0.6055445826022664,-1.284068807713855,-0.2591498820531641,0.3869121576755237,0.5826879344146288,0.18554358844809477,1.1018117876465228,0.18970993699219466,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1901,2815,1,balrampur,27.57824442,82.10090732,2.024597392812857,-1.0366994097151905,-1.7632241912385604,0.5653231279281135,0.4794702254713604,0.0706657720742311,-0.22151868521531146,-1.5425131664152396,0.3061968817409093,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1902,2816,1,balrampur,27.7531649,82.1640825,2.024281563350975,0.02172252093536498,0.16535487070059338,1.031701117194816,1.167833458996416,0.5608369203485,-0.9528332996853937,-0.32019607805810485,0.28460578043255547,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1903,2819,1,balrampur,27.56229667,82.0787,2.0246263093398693,-0.36641859333267435,-0.35327952554390596,1.5455905114137176,0.47344812466149017,0.33221152003116916,-0.9528332996853937,0.29182696417994697,-1.0391933614876645,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1904,2820,1,balrampur,27.65993167,82.29262833,-0.103636327787524,0.44320357845019365,0.4303980080115125,0.3600607824891308,1.0465586106926676,0.22985499727306508,-0.9528332996853937,-1.3219461623167752,0.3996073491034192,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1905,2821,1,balrampur,27.685656,82.1341682,2.0244037088284497,-0.7664482372206425,-0.18907578025266208,0.5328763819839654,0.7512012361386249,-0.15604983903720615,-0.22151868521531146,-0.005357652719066562,-0.002814028473548372,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1906,2822,1,balrampur,27.6427516,82.2086878,0.06445506952776912,-0.37597069731738747,0.6506866837340274,0.31625286070416525,0.7488804596696934,-0.5337527538543688,1.9575640240153587,0.08240525995835526,-0.3101075592526312,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1907,2823,1,balrampur,27.55182725,82.13761513,2.0246448981984138,-1.211619239419888,-0.398016428720283,-1.0158043268915826,0.4685716677017118,0.17290735045801475,-0.9528332996853937,-0.17578469758598098,-0.49879283968333016,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1908,2825,1,balrampur,27.5689016,82.1113546,2.024614436750433,-2.3372874792280083,0.7781175983894791,-0.12266516740206479,0.4710504043567714,-0.3487197218354879,-0.9528332996853937,-1.4398504528349811,-0.7395679576170151,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1909,2826,1,balrampur,27.64816993,82.13233195,2.0244716472772506,-0.4367639077329928,-1.7767015225999494,0.5994456394333056,0.7032616934743108,-0.10152104845873997,0.44971873450750727,-0.7829397639202206,0.6332929620482318,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1910,2827,1,balrampur,27.68877988,82.27397791,-0.3240344906374726,-0.013307383946023538,1.1590760425590565,0.5404680386719214,1.0726646405589022,0.003706943565400169,0.6371153785055804,-0.6379877090089527,1.429354713630552,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1911,2828,1,balrampur,27.55613402,82.0438439,2.0246371596315713,-0.8833633308863034,-1.4891047394462864,0.6951564504415337,0.4724934876962447,-0.3992926250101832,1.8940204276670716,0.7917405698418676,-0.7693854727977237,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1912,2829,1,balrampur,27.56565748,82.0610193,2.024620117592278,-0.023251066265200872,-2.3290864464869223,-0.13557346149266844,0.4925920555319375,-0.05619665342413162,0.8884679919307219,-0.7423884563483389,-0.9244191745934978,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1913,2832,1,balrampur,27.68590203,82.17763437,0.052729625763105005,-1.3417001216047433,-0.01722992008560911,0.4785914639981552,0.8879988509613124,0.7659332540893927,-0.9528332996853937,0.2742313688285514,0.9385788781159935,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1914,2835,1,balrampur,27.3085436,82.255801,2.025079711130318,0.7861411902472628,0.4228581890977913,-0.012495260233169572,0.3704190209597261,1.1593756222420004,-0.9528332996853937,0.0746682283919869,-0.4797399105652563,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1915,2837,1,balrampur,27.3987743,82.3154086,2.0249190466330336,0.4319693002975301,1.4672508407814768,-0.6783983125919595,0.2925304789215172,-0.5647869544268844,0.18554358844809477,-1.0770259030766072,-1.7555060386325771,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1916,2838,1,balrampur,27.40875316,82.33044662,2.024901101152105,-0.276121395302199,1.136389929370998,-0.2591786652229454,0.32168693931396725,0.7170499561185775,-0.9528332996853937,0.5519125831948134,-0.27415628199810815,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1917,2839,1,balrampur,27.33176481,82.26091408,2.02503833289018,1.196971787019908,1.1014947253524068,0.10192764032895203,0.34664308000730054,0.5494228167484722,-0.9528332996853937,0.2543480656590445,-0.381773488823326,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1918,2840,1,balrampur,27.6257065,82.2363805,0.06394159963378417,-0.7484304087228759,1.827362202566408,0.5995276846694092,0.7661423435103433,-0.40466392827393177,-0.9528332996853937,0.5711290362743107,0.5470209884313617,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1919,2841,1,balrampur,27.44444667,82.43272667,0.43765100639293764,-0.030183174569104024,-0.16860850437004257,-1.9244251033777249,0.2537100106167586,1.0440752225326269,-0.22151868521531146,0.7652983769291846,-0.3621678186383234,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1920,2843,1,balrampur,27.59507359,82.49645357,-0.07025330370924972,-1.0050563828514079,0.8775295377446091,-1.9244251033777249,0.8683082526952819,2.138054082852416,0.18554358844809477,-1.7954205323600603,0.8266118394162475,3.0,0.1293737146177175,-0.3082697191233647,1.0538563588672138
1921,2844,1,balrampur,27.50632063,82.48987928,0.42374074764081,-0.6567066969722782,-0.8602636339005395,0.09421928478932687,0.36484534797230395,-0.47657864883390566,-0.9528332996853937,-1.4905984658150127,0.30382878372506933,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1922,2847,1,balrampur,27.52316219,82.51932478,0.41323347906049723,-1.656374764828545,0.34240681293102804,0.6359741618730719,0.43839319816548955,0.8340249691516884,0.44971873450750727,-0.6286557388482364,0.9608216223209771,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1923,2848,1,balrampur,27.52331627,82.51934899,0.4136039782731908,-1.5846971036085549,0.3115178521040696,0.6359741618730719,0.43839319816548955,0.8340249691516884,0.44971873450750727,-0.623376645669277,0.9608216223209771,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1924,2849,1,balrampur,27.47923983,82.45909189,0.4324473220506324,-0.6462272658831797,-2.5860863739353603,-0.24132786677028542,0.35567370342134697,0.507933662729287,1.5233025088317687,-1.628166689198272,-0.10815834184796626,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1925,2850,1,balrampur,27.5454417,82.5122083,0.10554954912244426,-0.5364414814311755,-2.1516823394550317,0.34501636406451663,0.6008305120966977,-0.12849557235291184,-0.9528332996853937,-1.0891493802629622,0.5476606152178415,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1926,2851,1,balrampur,27.545783,82.5097897,0.10577574775821917,-0.3001824329471722,-0.6820011616510244,-0.8549265961610978,0.561459336523362,0.09473388339130324,0.18554358844809477,-0.9528213565869008,0.5263837814057355,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1927,2852,1,balrampur,27.5132424,82.5501052,0.3682134779173999,-0.3752173676586005,0.672049828103669,0.31668990166672845,0.4165222435787276,-0.011086402422760055,0.778033731487533,-0.4965292815674666,0.6954772563939132,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1928,2854,1,balrampur,27.5278326,82.6304845,0.3367558845703972,-0.787455875036169,-2.274757651635477,-0.3426629096045961,0.5081350310163062,2.012662804631713,-0.9528332996853937,-0.21824947311320902,0.5385921493187774,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1929,2857,1,balrampur,27.5464417,82.2678089,0.2670463459128978,0.5280851401037338,-0.6138863498485497,0.7863757937903756,0.5581141930380172,0.657088402050288,-0.9528332996853937,-0.23314608029788822,1.1659615791287175,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1930,2858,1,balrampur,27.5336192,82.2997637,2.0246779088405527,-0.8251506600145034,0.47722835971076716,1.0216850428894715,0.4330540144601699,-0.3927166357988196,0.778033731487533,-1.288259511788276,0.21696617207848726,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1931,2859,1,balrampur,27.4748234,82.3260134,2.0247829705423497,-3.0221493378346413,0.9876454944785241,0.10147822937793645,0.29432343177507736,0.3066370017789842,1.1673043197449582,0.22475982812998946,-1.6140939841667914,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1932,2861,1,balrampur,27.24481521,82.48899167,0.2523461443357247,0.25494705624338043,0.7306511422270898,-1.9244251033777249,0.1699453300696407,1.786627770425663,-0.22151868521531146,0.17685766767683636,0.10726832956487976,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1933,2863,1,balrampur,27.10315,82.35542667,2.025443236738688,0.8449410878827983,0.36000734912858934,1.1688690366283445,0.23780237495971893,0.587643154877944,-0.22151868521531146,-1.3956319144060458,0.019168982888948468,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1934,2864,1,balrampur,27.35916351,82.38715782,2.0249897464063347,0.003251680895872951,1.218027498733602,0.5049980987999709,0.2647925611761741,-0.2736728945646101,-0.22151868521531146,0.3618725250399477,-0.6380974532919278,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1935,2865,1,balrampur,27.2887148,82.27507794,2.025114935221113,0.5389651146795722,-0.9463518759643877,-0.4519395081691079,0.270583156526486,-0.5388684872658284,0.18554358844809477,-0.7862160428786247,-0.42690045265210397,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1936,2867,1,balrampur,27.37320667,82.34403167,2.0249646527412475,-0.3991299547008676,1.0539504974442202,-0.8545541983075922,0.2805492601506148,-0.13699033639057634,1.7616696774094511,1.3157562597576657,-0.8573711285853068,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
