UID,Treatment,lat,lon
5565,0,26.84260392,83.77225707
5566,0,26.71971439,83.71862765
5567,0,26.79813731,83.73237187
5568,0,26.78196764,83.63427585
5569,0,26.76822342,83.63966574
5570,0,26.72779923,83.71728018
5571,0,26.82239183,83.72293956
5572,0,26.69707684,83.64236068
5573,0,26.70516168,83.62376556
5574,0,26.70327522,83.62484354
5575,0,26.86658894,83.72940743
5576,0,26.80110175,83.77333505
5577,0,26.81592396,83.63885725
5578,0,26.7539402,83.79920653
5579,0,26.80029327,83.77656899
5580,0,26.70731764,83.62484354
5581,0,26.70381421,83.67793397
5582,0,26.80972558,83.65448794
5583,0,26.72483479,83.71485473
5584,0,26.6995023,83.64263018
5585,0,26.813768,83.63724029
5586,0,26.72995518,83.62187909
5587,0,26.72806872,83.69976303
5588,0,26.6995023,83.68197639
5589,0,26.72591277,83.72213108
5590,0,26.80676114,83.73183289
5591,0,26.7838541,83.63400635
5592,0,26.81269002,83.63966574
5593,0,26.84287342,83.77225707
5594,0,26.87224832,83.77387404
5595,0,26.7043532,83.62673
5596,0,26.82643425,83.74935003
5597,0,26.73049417,83.62511303
5598,0,26.84017847,83.76039931
5599,0,26.7240263,83.70488343
5600,0,26.92075735,83.63211989
5601,0,26.68683605,83.67254408
5602,0,26.7094736,83.62080112
5603,0,26.7043532,83.6216096
5604,0,26.69249544,83.67389155
5605,0,26.70974309,83.62376556
5606,0,26.68737504,83.67416104
5607,0,26.71971439,83.72213108
5608,0,26.81969688,83.80324895
5609,0,26.69276493,83.67362206
5610,0,26.69141746,83.67416104
5611,0,26.73130266,83.72213108
5612,0,26.72025338,83.7261735
5613,0,26.70058027,83.6412827
5614,0,26.86066006,83.72293956
5615,0,26.76579796,83.6412827
5616,0,26.84449038,83.76282476
5617,0,26.76579796,83.64424715
5618,0,26.68980049,83.67523902
5619,0,26.81080356,83.65610491
5620,0,26.81511547,83.78034191
5621,0,26.838831,83.74369065
5622,0,26.6992328,83.68170689
5623,0,26.72672125,83.62511303
5624,0,26.69492089,83.63697079
5625,0,26.80514417,83.80890834
5626,0,26.70111926,83.64047422
5627,0,26.87143984,83.77441303
5628,0,26.71216854,83.72455653
5629,0,26.7439689,83.69302567
5630,0,26.72187035,83.72671249
5631,0,26.72699074,83.71781917
5632,0,26.81322901,83.64236068
5633,0,26.84044796,83.75959083
5634,0,26.81269002,83.63993523
5635,0,26.84044796,83.63346736
5636,0,26.74639435,83.69086971
5637,0,26.87413479,83.77333505
5638,0,26.72079237,83.72159209
5639,0,26.72348731,83.72320906
5640,0,26.69465139,83.63750978
5641,0,26.84664634,83.75905184
5642,0,26.69384291,83.65448794
5643,0,26.80487468,83.80756086
5644,0,26.70327522,83.62430455
5645,0,26.79705934,83.74935003
5646,0,26.80783912,83.73425834
5647,0,26.81188154,83.64316917
5648,0,26.72672125,83.72078361
5649,0,26.86578045,83.73075491
5650,0,26.6892615,83.67389155
5651,0,26.78250663,83.79812855
5652,0,26.72887721,83.61972314
5653,0,26.73318912,83.72051411
5654,0,26.70111926,83.67928144
5655,0,26.86092955,83.5669022
5656,0,26.75636565,83.76444173
5657,0,26.93584905,83.70218848
5658,0,26.86766692,83.77899444
5659,0,26.70084977,83.67955094
5660,0,26.7143245,83.72374805
5661,0,26.87656024,83.76066881
5662,0,26.81619345,83.68844426
5663,0,26.72860771,83.72240058
5664,0,26.76471999,83.82507801
5665,0,26.84260392,83.76740617
5666,0,26.72294832,83.71728018
5667,0,26.72321782,83.72698198
5668,0,26.70866511,83.62565202
5669,0,26.75259273,83.79920653
5670,0,26.80002378,83.77656899
5671,0,26.69653786,83.67928144
5672,0,26.83963948,83.75905184
5673,0,26.69087847,83.67281357
5674,0,26.72591277,83.71539372
5675,0,26.70462269,83.62080112
5676,0,26.84449038,83.76390274
5677,0,26.72564327,83.70057151
5678,0,26.76741493,83.6364318
5679,0,26.78547107,83.63373686
5680,0,26.72025338,83.71943613
5681,0,26.73884851,83.63104191
5682,0,26.72699074,83.74638559
5683,0,26.79113045,83.78276736
5684,0,26.70219724,83.62322657
5685,0,26.73049417,83.62241808
5686,0,26.70300573,83.62268758
5687,0,26.78574056,83.63400635
5688,0,26.70004128,83.64855906
5689,0,26.81754092,83.68521032
5690,0,26.84206493,83.76632819
5691,0,26.72483479,83.72509552
5692,0,26.6941124,83.65367946
5693,0,26.81188154,83.64451664
5694,0,26.70758713,83.62214859
5695,0,26.81538497,83.6364318
5696,0,26.71486349,83.72374805
5697,0,26.79005248,83.78519281
5698,0,26.71701944,83.72509552
5699,0,26.72510428,83.7162022
5700,0,26.72160085,83.71566321
5701,0,26.76849291,83.63993523
5702,0,26.86551096,83.72482603
5703,0,26.79032197,83.78519281
5704,0,26.7542097,83.76471122
5705,0,27.31475843,82.51479534
5706,0,27.35410464,82.4967392
5707,0,27.36030302,82.59968613
5708,0,27.40638659,82.81258686
5709,0,27.38051511,82.65412404
5710,0,27.38725248,82.85381953
5711,0,27.35329616,82.76919823
5712,0,27.35221818,82.50751898
5713,0,27.34009092,82.68834985
5714,0,27.3311976,82.81609028
5715,0,27.37243028,82.69805166
5716,0,27.38698298,82.71179588
5717,0,27.35545212,82.72527061
5718,0,27.26624941,82.84735166
5719,0,27.37377775,82.56977223
5720,0,27.39695428,82.64576971
5721,0,27.39937973,82.72796556
5722,0,27.31880085,82.77243216
5723,0,27.41042901,82.71745527
5724,0,27.40827305,82.81501231
5725,0,27.35491313,82.50778848
5726,0,27.31610591,82.68969732
5727,0,27.3514097,82.88346393
5728,0,27.21154201,82.75760996
5729,0,27.37296926,82.56923324
5730,0,27.35464363,82.85705346
5731,0,27.34386385,82.61531682
5732,0,27.38482703,82.66948523
5733,0,27.33847396,82.76677278
5734,0,27.40935103,82.79264426
5735,0,27.311255,82.88615888
5736,0,27.33173659,82.51722079
5737,0,27.39776277,82.79102729
5738,0,27.35518262,82.84115328
5739,0,27.3411689,82.66705978
5740,0,27.35410464,82.75949642
5741,0,27.35248768,82.60857945
5742,0,27.32850266,82.62447963
5743,0,27.36245898,82.55009913
5744,0,27.32742468,82.60345906
5745,0,27.39237287,82.8303735
5746,0,27.36811836,82.76946772
5747,0,27.27756818,82.8352244
5748,0,27.40638659,82.61962873
5749,0,27.39372035,82.60507602
5750,0,27.3266162,82.84492621
5751,0,27.35302666,82.49943415
5752,0,27.36784887,82.85058559
5753,0,27.35383515,82.57246718
5754,0,27.35087071,82.84627368
5755,0,27.31907035,82.88966231
5756,0,27.32742468,82.62528812
5757,0,27.32553822,82.80746646
5758,0,27.35599111,82.50239859
5759,0,27.40854255,82.68484642
5760,0,27.36677089,82.68134299
5761,0,27.32580771,82.81096989
5762,0,27.36057251,82.71422133
5763,0,27.39156439,82.6163948
5764,0,27.35060121,82.49296628
5765,0,27.35760807,82.76919823
5766,0,27.38536602,82.71799426
5767,0,27.31502793,82.54875166
5768,0,27.311255,82.67810906
5769,0,27.29858876,82.60911844
5770,0,27.40827305,82.61100491
5771,0,27.26786638,82.85139408
5772,0,27.36784887,82.69724317
5773,0,27.34575031,82.60992693
5774,0,27.33362305,82.75922693
5775,0,27.33308407,82.59887765
5776,0,27.35679959,82.60022512
5777,0,27.35760807,82.87537909
5778,0,27.34170789,82.8201327
5779,0,27.35491313,82.5118309
5780,0,27.38401854,82.69293126
5781,0,27.3266162,82.8152818
5782,0,27.35356565,82.71934173
5783,0,27.33470103,82.52099371
5784,0,27.34494183,82.64199678
5785,0,27.35518262,82.60669299
5786,0,27.361381,82.50724949
5787,0,27.40234417,82.72041971
5788,0,27.39533731,82.61747278
5789,0,27.38347955,82.66786826
5790,0,27.35949454,82.60049462
5791,0,27.37243028,82.60669299
5792,0,27.40503912,82.68834985
5793,0,27.31691439,82.89424371
5794,0,27.32688569,82.83980581
5795,0,27.34601981,82.84546519
5796,0,27.34952324,82.83818884
5797,0,27.37431674,82.61046592
5798,0,27.361381,82.70317205
5799,0,27.36919634,82.69320075
5800,0,27.32499923,82.60318956
5801,0,27.40962053,82.79426122
5802,0,27.33712648,82.87376213
5803,0,27.31691439,82.76973722
5804,0,27.33847396,82.81366483
5805,0,27.39425934,82.80450202
5806,0,27.32958064,82.481917
5807,0,27.22420825,82.78698487
5808,0,27.35976403,82.66140039
5809,0,27.40638659,82.68484642
5810,0,27.25115771,82.75302855
5811,0,27.35787757,82.71179588
5812,0,27.39452883,82.63418144
5813,0,27.36784887,82.60453704
5814,0,27.33281457,82.51802927
5815,0,27.34197739,82.6662513
5816,0,27.32446024,82.81878523
5817,0,27.35841656,82.7853679
5818,0,27.25115771,82.75680148
5819,0,27.35410464,82.88723686
5820,0,27.39695428,82.60211158
5821,0,27.30936854,82.67137169
5822,0,27.32904165,82.54228379
5823,0,27.35302666,82.77000671
5824,0,27.30263118,82.49215779
5825,0,27.33281457,82.83468541
5826,0,27.32850266,82.80072909
5827,0,27.3810541,82.65439353
5828,0,27.40638659,82.78321195
5829,0,27.36353695,82.8451957
5830,0,27.35841656,82.86190436
5831,0,27.36218948,82.70748397
5832,0,27.40234417,82.60265057
5833,0,27.32931114,82.78267296
5834,0,27.31368046,82.60372855
5835,0,27.25007973,82.7753966
5836,0,27.36407594,82.54848216
5837,0,27.3662319,82.55036862
5838,0,27.39964923,82.64496122
5839,0,27.40315266,82.78509841
5840,0,27.40153569,82.71664678
5841,0,27.39291186,82.83225996
5842,0,27.35760807,82.49754769
5843,0,27.35221818,82.74763866
5844,0,27.35545212,82.88211646
5845,0,27.35167919,82.50455454
5846,0,27.30829056,82.7508726
5847,0,27.30505663,82.88858433
5848,0,27.21477594,82.76003541
5849,0,27.38428804,81.85183866
5850,0,27.36245898,81.91085797
5851,0,27.39776277,81.87393721
5852,0,27.29400735,81.8348605
5853,0,27.47133479,81.80602458
5854,0,27.49100789,81.8795966
5855,0,27.45516511,81.82165527
5856,0,27.4257902,81.90492909
5857,0,27.41042901,81.79928721
5858,0,27.50852504,81.76452241
5859,0,27.38940843,81.72490671
5860,0,27.50124869,81.85103018
5861,0,27.3910254,81.78069209
5862,0,27.37808966,81.76964281
5863,0,27.45839905,81.98981989
5864,0,27.52415573,81.7949753
5865,0,27.41716638,81.87824913
5866,0,27.41015952,81.79281934
5867,0,27.33847396,81.68825545
5868,0,27.39668479,81.67424173
5869,0,27.42525121,81.91247494
5870,0,27.47753316,81.84159786
5871,0,27.37243028,81.83216555
5872,0,27.46890934,81.97149425
5873,0,27.46837035,81.80629407
5874,0,27.46513641,81.93834642
5875,0,27.46513641,81.90519859
5876,0,27.40773407,81.72490671
5877,0,27.48669598,81.98200454
5878,0,27.37674219,81.78581249
5879,0,27.37243028,81.84510129
5880,0,27.32526872,81.71493541
5881,0,27.48858244,81.9043901
5882,0,27.43926493,81.8548031
5883,0,27.29778028,81.79605328
5884,0,27.36084201,81.88013559
5885,0,27.50394363,81.88768144
5886,0,27.41420194,81.7251762
5887,0,27.35841656,81.87205075
5888,0,27.37081331,81.78850743
5889,0,27.37539472,81.83944191
5890,0,27.48211457,81.93969389
5891,0,27.44438533,81.90600707
5892,0,27.40719508,81.7205948
5893,0,27.42255627,81.72975761
5894,0,27.36811836,81.71601339
5895,0,27.51849634,81.8499522
5896,0,27.36892685,81.83162656
5897,0,27.46971782,81.70981501
5898,0,27.36353695,81.7901244
5899,0,27.45543461,81.75589859
5900,0,27.38509652,81.75670707
5901,0,27.44357685,81.77853613
5902,0,27.36784887,81.83701646
5903,0,27.40800356,81.7852735
5904,0,27.40530861,81.90977999
5905,0,27.49666728,81.90492909
5906,0,27.48292306,81.81680436
5907,0,27.49424183,81.84213685
5908,0,27.47645519,81.80925851
5909,0,27.50367414,81.76344443
5910,0,27.47106529,81.77125978
5911,0,27.40962053,81.79847873
5912,0,27.49451132,81.77314624
5913,0,27.42417324,81.90277314
5914,0,27.45166168,81.82866212
5915,0,27.42282576,81.72733216
5916,0,27.41339345,81.82273324
5917,0,27.34898425,81.81330093
5918,0,27.35976403,81.78958541
5919,0,27.45812955,81.75401212
5920,0,27.38455753,81.74781375
5921,0,27.48615699,81.88175256
5922,0,27.37458623,81.87690166
5923,0,27.47376024,81.74970021
5924,0,27.42525121,81.81842133
5925,0,27.43899544,81.89549678
5926,0,27.4955893,81.90412061
5927,0,27.3713523,81.71763036
5928,0,27.49990121,81.83620797
5929,0,27.41177648,81.68771646
5930,0,27.5255032,81.86288794
5931,0,27.4707958,81.80818054
5932,0,27.50367414,81.76425292
5933,0,27.46837035,81.80710256
5934,0,27.43764796,81.85345563
5935,0,27.5155319,81.85642007
5936,0,27.44276836,81.81195346
5937,0,27.42552071,81.90600707
5938,0,27.32095681,81.7801531
5939,0,27.42929363,81.90304263
5940,0,27.40908154,81.81842133
5941,0,27.40692558,81.86666086
5942,0,27.50906403,81.76101898
5943,0,27.49747576,81.71224046
5944,0,27.38886944,81.93969389
5945,0,27.42147829,81.92756664
5946,0,27.49316385,81.83324353
5947,0,27.37512522,81.88552548
5948,0,27.48265356,81.81572638
5949,0,27.48319255,81.83512999
5950,0,27.34575031,81.75940202
5951,0,27.45732107,81.87016429
5952,0,27.45732107,81.83620797
5953,0,27.45462612,81.85561158
5954,0,27.34170789,81.89549678
5955,0,27.3266162,81.77772765
5956,0,27.36677089,81.83216555
5957,0,27.49612829,81.73622548
5958,0,27.50609959,81.94643126
5959,0,27.41959183,81.77422422
5960,0,27.52011331,81.87339823
5961,0,27.50690807,81.95748054
5962,0,27.43845645,81.80737205
5963,0,27.47483822,81.71789985
5964,0,27.436031,81.89010689
5965,0,27.40369165,81.8200383
5966,0,27.42444273,81.72490671
5967,0,27.40342215,81.76317494
5968,0,27.3214958,81.68529101
5969,0,27.48777396,81.86396592
5970,0,27.52146078,81.7205948
5971,0,27.52577269,81.78338703
5972,0,27.45300916,81.81383992
5973,0,27.46621439,81.71843884
5974,0,27.43333605,81.93969389
5975,0,27.31610591,81.81357043
5976,0,27.43333605,81.85426411
5977,0,27.40989002,81.79174137
5978,0,27.39237287,81.80602458
5979,0,27.47133479,81.7750327
5980,0,27.4608245,81.90088667
5981,0,27.3961458,81.85911501
5982,0,27.42040031,81.80710256
5983,0,27.41015952,81.74269335
5984,0,27.42390374,81.91139696
5985,0,27.49370284,81.80898902
5986,0,27.46863984,81.93349552
5987,0,27.51229796,81.86423541
5988,0,27.42174778,81.8052161
5989,0,27.44654129,81.9590975
5990,0,26.56071258,84.6120022
5991,0,26.45668767,84.58909516
5992,0,26.57634327,84.57912386
5993,0,26.46450302,84.61361917
5994,0,26.58281114,84.49719751
5995,0,26.53079869,84.66455364
5996,0,26.54696836,84.64434155
5997,0,26.53861403,84.57831538
5998,0,26.52783424,84.53789119
5999,0,26.4855236,84.60822928
6000,0,26.55693966,84.52441646
6001,0,26.55747865,84.60499534
6002,0,26.46692847,84.60526484
6003,0,26.53106818,84.63275328
6004,0,26.59655536,84.50393487
6005,0,26.50061529,84.63463975
6006,0,26.55613118,84.66131971
6007,0,26.50789165,84.54193361
6008,0,26.44456042,84.60822928
6009,0,26.57445681,84.56591863
6010,0,26.55101078,84.6319448
6011,0,26.48444562,84.62951935
6012,0,26.50896962,84.63760419
6013,0,26.50573569,84.65431285
6014,0,26.53052919,84.53923866
6015,0,26.53376313,84.56699661
6016,0,26.5003458,84.55352188
6017,0,26.55101078,84.62062603
6018,0,26.56179056,84.54813198
6019,0,26.51139508,84.54058614
6020,0,26.5351106,84.67775888
6021,0,26.48983551,84.63841267
6022,0,26.56340753,84.51902657
6023,0,26.57903822,84.54435906
6024,0,26.44159598,84.60364787
6025,0,26.54103948,84.55082693
6026,0,26.56718045,84.51821809
6027,0,26.48606258,84.60418686
6028,0,26.50762215,84.57157801
6029,0,26.52406132,84.54435906
6030,0,26.52891222,84.66563162
6031,0,26.59008749,84.49477206
6032,0,26.48794905,84.59933596
6033,0,26.57445681,84.56322368
6034,0,26.47070139,84.61146321
6035,0,26.57445681,84.53869967
6036,0,26.55828713,84.56322368
6037,0,26.51570699,84.66051123
6038,0,26.55451421,84.60472585
6039,0,26.50142378,84.65781628
6040,0,26.48579309,84.59286809
6041,0,26.48767955,84.5923291
6042,0,26.48741006,84.63275328
6043,0,26.540231,84.54974895
6044,0,26.57607378,84.54031664
6045,0,26.51435952,84.65107892
6046,0,26.49387793,84.57427296
6047,0,26.50654417,84.56106772
6048,0,26.52055789,84.66724859
6049,0,26.60032829,84.48884318
6050,0,26.52567829,84.572117
6051,0,26.4804032,84.64218559
6052,0,26.50169327,84.59529354
6053,0,26.48660157,84.60472585
6054,0,26.5248698,84.64029913
6055,0,26.53834453,84.63248379
6056,0,26.55074128,84.60526484
6057,0,26.54373443,84.58774769
6058,0,26.53268515,84.68126231
6059,0,26.56044309,84.68638271
6060,0,26.48202017,84.63005834
6061,0,26.4801337,84.61469715
6062,0,26.53241565,84.56511014
6063,0,26.51085609,84.60310888
6064,0,26.55613118,84.64461105
6065,0,26.50250175,84.5572948
6066,0,26.515168,84.57130852
6067,0,26.51732396,84.54085563
6068,0,26.5202884,84.63571772
6069,0,26.50277125,84.61308018
6070,0,26.54562089,84.64838397
6071,0,26.53133767,84.52711141
6072,0,26.5202884,84.60068343
6073,0,26.5248698,84.66455364
6074,0,26.48767955,84.59556303
6075,0,26.53645807,84.67748939
6076,0,26.50304074,84.66212819
6077,0,26.56232955,84.52306899
6078,0,26.52190536,84.57319498
6079,0,26.58200266,84.50420437
6080,0,26.57203136,84.5772374
6081,0,26.50304074,84.65754679
6082,0,26.52702576,84.66509263
6083,0,26.55559219,84.68584372
6084,0,26.45803515,84.61523614
6085,0,26.51678497,84.55001845
6086,0,26.54211746,84.52818938
6087,0,26.52918172,84.64326357
6088,0,26.56556349,84.52414697
6089,0,26.53322414,84.56753559
6090,0,26.53241565,84.53600473
6091,0,26.57796024,84.54408957
6092,0,26.52460031,84.53573523
6093,0,26.48633208,84.58424426
6094,0,26.48875753,84.6268244
6095,0,26.57769074,84.5424726
6096,0,26.59116547,84.48668722
6097,0,26.51139508,84.69554552
6098,0,26.54076999,84.53142332
6099,0,26.5601736,84.53465725
6100,0,26.55397522,84.60068343
6101,0,26.51732396,84.57023054
6102,0,26.53645807,84.53411827
6103,0,26.53106818,84.55109642
6104,0,26.55289724,84.51794859
6105,0,26.45480121,84.60472585
6106,0,26.58227215,84.5074383
6107,0,26.52972071,84.66751809
6108,0,26.58550609,84.50555184
6109,0,26.51355103,84.68207079
6110,0,26.54427341,84.62817188
6111,0,26.49738136,84.63302278
6112,0,26.56448551,84.63248379
6113,0,26.45156728,84.60499534
6114,0,26.51732396,84.6516179
6115,0,26.5550532,84.60014444
6116,0,26.45075879,84.59906646
6117,0,26.51921042,84.65539083
6118,0,26.50115428,84.55190491
6119,0,26.53942251,84.62763289
6120,0,26.55154977,84.53977765
6121,0,26.50573569,84.55648632
6122,0,26.51543749,84.57481195
6123,0,26.45965211,84.59448505
6124,0,26.52325284,84.646767
6125,0,26.59574688,84.48560924
6126,0,26.5450819,84.52468596
6127,0,26.49253045,84.58640022
6128,0,27.2269032,83.2084744
6129,0,27.12826818,83.41598523
6130,0,27.14928876,83.41517675
6131,0,27.13958695,83.20658794
6132,0,27.16438046,83.26102585
6133,0,27.14605482,83.35238451
6134,0,27.16950085,83.4127513
6135,0,27.2468458,83.22302711
6136,0,27.20749959,83.19473018
6137,0,27.1471328,83.23946628
6138,0,27.30101421,83.35507946
6139,0,27.12045284,83.18179444
6140,0,27.29023443,83.34861159
6141,0,27.07948966,83.24916808
6142,0,27.29939724,83.36019985
6143,0,27.14901926,83.23757982
6144,0,27.10994255,83.20928288
6145,0,27.33281457,83.29120924
6146,0,27.23956944,83.22087115
6147,0,27.09592883,83.4073614
6148,0,27.12880717,83.39927657
6149,0,27.33065861,83.28986177
6150,0,27.13365807,83.41679372
6151,0,27.10616962,83.40897837
6152,0,27.10778659,83.4076309
6153,0,27.15979905,83.13085996
6154,0,27.17758569,83.41355978
6155,0,27.33011963,83.30468397
6156,0,27.11102053,83.41059534
6157,0,27.16518894,83.40897837
6158,0,27.16114652,83.13112945
6159,0,27.14282089,83.26291231
6160,0,27.09592883,83.42353108
6161,0,27.09404237,83.19392169
6162,0,27.18405356,83.41221231
6163,0,27.29912775,83.35831339
6164,0,27.2118115,83.20173704
6165,0,27.21774038,83.18071646
6166,0,27.14901926,83.14163974
6167,0,27.12988515,83.39981556
6168,0,27.12476475,83.39792909
6169,0,27.30074472,83.36208631
6170,0,27.13527504,83.19203523
6171,0,27.14794129,83.352654
6172,0,27.27029183,83.33325039
6173,0,27.21585392,83.18314191
6174,0,27.12611222,83.40574444
6175,0,27.16357197,83.352654
6176,0,27.14416836,83.24189173
6177,0,27.09619833,83.203354
6178,0,27.09673731,83.40412747
6179,0,27.28214959,83.33594534
6180,0,27.20803858,83.19419119
6181,0,27.17920266,83.41841068
6182,0,27.11344598,83.40709191
6183,0,27.1371615,83.2235661
6184,0,27.12287829,83.17909949
6185,0,27.08838298,83.17775202
6186,0,27.15629562,83.36666772
6187,0,27.21827937,83.19446068
6188,0,27.1818976,83.41194281
6189,0,27.16087703,83.13328541
6190,0,27.25520013,83.22518307
6191,0,27.17839417,83.32678252
6192,0,27.13338858,83.21575075
6193,0,27.20076222,83.21063036
6194,0,27.16249399,83.40924787
6195,0,27.1770467,83.41409877
6196,0,27.15979905,83.12762603
6197,0,27.21774038,83.18206393
6198,0,27.23606601,83.21952368
6199,0,27.13311908,83.21655924
6200,0,27.10509165,83.2232966
6201,0,27.14955825,83.41436826
6202,0,27.1023967,83.17128415
6203,0,27.08973046,83.17667404
6204,0,27.16087703,83.13005148
6205,0,27.13392757,83.22167964
6206,0,27.09431186,83.40116303
6207,0,27.15845157,83.1289735
6208,0,27.09323388,83.40924787
6209,0,27.08946096,83.17936899
6210,0,27.11371547,83.21494227
6211,0,27.13096313,83.41113433
6212,0,27.12772919,83.19715563
6213,0,27.0926949,83.20739642
6214,0,27.26409345,83.33432837
6215,0,27.17677721,83.41517675
6216,0,27.10509165,83.22383559
6217,0,27.16923136,83.24216122
6218,0,27.09781529,83.19985057
6219,0,27.15440916,83.4173327
6220,0,27.26571042,83.29120924
6221,0,27.24226439,83.31142133
6222,0,27.24388136,83.31142133
6223,0,27.3012837,83.35669642
6224,0,27.14093443,83.26102585
6225,0,27.09646782,83.40709191
6226,0,27.10670861,83.18529787
6227,0,27.13985645,83.14056177
6228,0,27.14874977,83.14056177
6229,0,27.26139851,83.2782735
6230,0,27.24900176,83.22572205
6231,0,27.15683461,83.12924299
6232,0,27.14362937,83.1389448
6233,0,27.14147342,83.25886989
6234,0,27.25034923,83.32327909
6235,0,27.13204111,83.39496465
6236,0,27.16438046,83.26156483
6237,0,27.09565934,83.19392169
6238,0,27.12449526,83.39927657
6239,0,27.25789508,83.22383559
6240,0,27.16599742,83.41302079
6241,0,27.26894435,83.3378318
6242,0,27.15979905,83.12978198
6243,0,27.23283208,83.23192043
6244,0,27.12799869,83.39631213
6245,0,27.16384147,83.26264281
6246,0,27.09673731,83.20524047
6247,0,27.10886457,83.17586556
6248,0,27.15656511,83.13005148
6249,0,27.2169319,83.19715563
6250,0,27.26490194,83.33432837
6251,0,27.25277468,83.32139263
6252,0,27.24873226,83.31923668
6253,0,27.11829688,83.18071646
6254,0,27.12853768,83.41032585
6255,0,27.25115771,83.32247061
6256,0,27.09458136,83.19499967
6257,0,27.17785518,83.41814119
6258,0,27.09565934,83.20685743
6259,0,27.24981024,83.22410509
6260,0,27.25088822,83.32381808
6261,0,27.14901926,83.1836809
6262,0,27.21800988,83.29956357
6263,0,27.09862378,83.19931159
6264,0,27.15090573,83.16266032
6265,0,27.30532612,83.36532025
6266,0,26.042205,84.97339444
6267,0,26.00016385,84.96234516
6268,0,26.04085753,84.9901031
6269,0,26.14326547,84.97608939
6270,0,26.02307089,84.9601892
6271,0,26.07750879,84.96072819
6272,0,26.00151132,84.96719606
6273,0,26.08047323,84.95991971
6274,0,26.02307089,84.94806195
6275,0,26.15377576,84.9353957
6276,0,26.09502594,85.10921971
6277,0,26.11604652,85.04508
6278,0,26.20929165,85.0202865
6279,0,26.06780699,84.97743686
6280,0,26.12359237,84.95965022
6281,0,26.13032973,84.97689787
6282,0,26.14515193,84.9752809
6283,0,26.08963605,84.9553383
6284,0,26.13787558,84.92677188
6285,0,26.02118442,84.97743686
6286,0,26.1020328,84.99818794
6287,0,26.13140771,84.93458722
6288,0,26.14865536,84.97501141
6289,0,26.15431475,84.93216177
6290,0,26.09637341,85.10625527
6291,0,26.14919435,85.05855473
6292,0,26.03600663,85.00600328
6293,0,26.1570097,84.97177747
6294,0,26.07508334,84.96099769
6295,0,26.02145392,85.00465581
6296,0,26.06484255,84.99279805
6297,0,26.05433226,85.00411682
6298,0,26.08182071,84.97797585
6299,0,26.02091493,84.9952235
6300,0,26.01283009,84.96800455
6301,0,26.15269778,84.93243126
6302,0,26.12116692,84.96665708
6303,0,26.08963605,85.02594588
6304,0,26.09825988,85.04211556
6305,0,26.12116692,85.08577368
6306,0,26.06915446,85.05559029
6307,0,26.07562233,85.06717856
6308,0,26.11389056,84.95695527
6309,0,26.14811637,84.93270076
6310,0,26.0621476,85.00357783
6311,0,26.05136782,85.1194605
6312,0,26.12386186,84.94967892
6313,0,26.14569092,85.05774624
6314,0,26.15943515,85.01678307
6315,0,26.02926926,84.98633018
6316,0,26.13922305,84.93862964
6317,0,26.05783569,84.98740816
6318,0,26.12628731,84.97608939
6319,0,26.04975085,84.98228776
6320,0,26.01714201,84.98282675
6321,0,26.11092612,85.06556159
6322,0,26.0174115,84.9903726
6323,0,26.04489995,85.06394462
6324,0,26.06053063,85.00654227
6325,0,26.02576583,84.99764895
6326,0,26.14569092,84.93027531
6327,0,26.08316818,84.9556078
6328,0,26.13949255,84.96935202
6329,0,26.1516198,84.9653096
6330,0,26.02387937,84.99118108
6331,0,26.07939526,84.95237386
6332,0,26.09987684,85.10652476
6333,0,26.03816258,84.99225906
6334,0,26.06160861,85.13832513
6335,0,26.03277269,84.99091159
6336,0,26.05271529,84.98147928
6337,0,26.02118442,84.98579119
6338,0,26.08936655,85.10248235
6339,0,26.0572967,84.97366393
6340,0,26.04840338,84.97231646
6341,0,26.05972215,85.14398451
6342,0,26.1416485,85.08658217
6343,0,26.1171245,85.08819913
6344,0,26.07131042,85.06771754
6345,0,26.04921186,85.06205816
6346,0,26.0524458,85.07122097
6347,0,26.08828858,85.03699516
6348,0,26.12440085,84.9556078
6349,0,26.08559363,84.97177747
6350,0,26.08155121,85.00627278
6351,0,26.1667115,84.97285545
6352,0,26.06430356,84.98228776
6353,0,26.14569092,85.02163397
6354,0,26.03519814,85.02567639
6355,0,26.1316772,84.96962152
6356,0,26.1071532,85.06933451
6357,0,26.15970464,84.92245996
6358,0,26.09960735,84.98336574
6359,0,26.00016385,84.97231646
6360,0,26.0521763,84.98201827
6361,0,26.09421746,85.11784354
6362,0,26.04382197,84.9901031
6363,0,26.06268659,85.03672567
6364,0,26.10014634,84.97662837
6365,0,26.03277269,84.98390473
6366,0,26.08909706,85.05100888
6367,0,26.05837468,85.1394031
6368,0,26.06133912,84.95911123
6369,0,26.19339146,85.01705256
6370,0,26.01821998,84.98201827
6371,0,26.02172341,84.9655791
6372,0,26.13625861,85.03106628
6373,0,26.07535284,84.99495401
6374,0,26.14407396,84.97285545
6375,0,26.14137901,84.96180617
6376,0,26.02091493,84.97716736
6377,0,26.05055933,84.98633018
6378,0,26.15431475,84.92380744
6379,0,26.16320807,84.96315365
6380,0,26.04409146,85.02163397
6381,0,26.05945266,84.95938072
6382,0,26.15027233,85.020017
6383,0,26.06484255,84.95991971
6384,0,26.05675771,85.0448105
6385,0,26.04651692,84.97797585
6386,0,26.12305338,85.08819913
6387,0,26.13032973,84.93674318
