system:index,Asset ID,Asset Name,Block,District,Exists,Panchayat,UID,built_in_2017,ndvi_Kharif_2016,ndvi_Kharif_2018,ndvi_Kharif_2019,ndvi_Kharif_2020,ndvi_Kharif_2021,ndvi_Rabi_2016,ndvi_Rabi_2018,ndvi_Rabi_2019,ndvi_Rabi_2020,ndvi_Rabi_2021,ndvi_Zaid_2016,ndvi_Zaid_2018,ndvi_Zaid_2019,ndvi_Zaid_2020,ndvi_Zaid_2021,remarks,size,water_visible,.geo
00000000000000000272,31011754608,3146015068/WC/9454353733,huzoorpur,BAHRAICH,1,trikoliya,2729,1,0.3497383296489715,0.2979852147451556,0.3668346450527559,0.2952552886831399,0.3424732011507489,0.3113366673675988,0.2609617044151453,0.2877781984848142,0.30337901078175766,0.3377642692118129,0.27290518425829335,0.316513407435715,0.2839356077927592,0.2283365191927039,0.28911996487175706,,699.0,1,"{""type"":""Point"",""coordinates"":[81.67051819405322,27.388092970934114]}"
00000000000000000273,31011758219,NALA KE BAGAL TALAB KHUDAI KARY,visheshwarganj,BAHRAICH,1,shiv pur beragi,2760,1,0.39720251199171913,0.2761287505927641,0.38135120254415966,0.3082164497581927,0.34697244418045825,0.3017744496030408,0.2671902678186842,0.274249764098917,0.2865894104731563,0.38599300909610024,0.2622298859316454,0.2893448962497523,0.3061505209640706,0.22712211813963334,0.33254221956881264,,3178.0,1,"{""type"":""Point"",""coordinates"":[81.76350828742179,27.32243716702317]}"
00000000000000000274,31011756214,3146015065/WC/9454349498,huzoorpur,BAHRAICH,1,hameer pur chhidkuri,2764,1,0.3415389653134543,0.3328199642408734,0.3407860122950023,0.34868767576667065,0.41746632143645374,0.2845675903452629,0.273837753051997,0.27247640405171125,0.2866726677876692,0.3567555361047242,0.2648730943764438,0.24967080907144243,0.3108779846413925,0.26754776174172806,0.3410187086627527,,578.0,1,"{""type"":""Point"",""coordinates"":[81.66497999054484,27.29440725780121]}"
00000000000000000275,31010914076,Bibyapara me girraoo sc ke khet kebaagal me Talab nirman,kaisarganj,BAHRAICH,1,bibiyapara,2770,1,0.37394764329201446,0.3588531209838659,0.319160443537011,0.43540130700000845,0.377049041264875,0.3365297187487569,0.3590751823968,0.29137827332435856,0.34427101404815397,0.36589347272365425,0.26979039901034835,0.36996659225484874,0.3309426440645267,0.3197733841346622,0.32154145020737657,,2162.0,1,"{""type"":""Point"",""coordinates"":[81.5753698957748,27.34642267158966]}"
00000000000000000276,31011219492,3146016033/WC/9454348203,kaisarganj,BAHRAICH,1,dihawasherbahadur singh,2771,1,0.35214233400243156,0.336455223016209,0.4280137901186446,0.24442743437454165,0.39863809013058166,0.29514804454472376,0.27829537867832893,0.35500251870113697,0.2419247425943892,0.29596792258637955,0.29584811206696,0.32274257812358953,0.37866487356849454,0.26444917616857927,0.2788744931730998,,2754.0,1,"{""type"":""Point"",""coordinates"":[81.54268022595198,27.254623158202374]}"
00000000000000000277,31013170171,WC,balrampur,BALRAMPUR,1,chulha bharee,2793,1,0.3982562684886721,0.4320850074393949,0.3683566152631351,0.4353940188884735,0.4197161424419154,0.33289207054333925,0.27543659768450784,0.33523376198129984,0.2883949081103007,0.2978898206644732,0.24235475750790078,0.325957518611925,0.3827840091033322,0.2339638521273931,0.29530351321496395,,127.0,1,"{""type"":""Point"",""coordinates"":[82.28980260745683,27.37948690590096]}"
00000000000000000278,31012173362,31-12-2018,balrampur,BALRAMPUR,1,singahi,2810,1,0.42059475447414985,0.3230606242961204,0.35450133602241907,0.4113068069730486,0.3964752455191784,0.30191644816990115,0.3174545602878672,0.29697621647887373,0.2606430309159415,0.32227443247259546,0.2804819574573578,0.304670017020575,0.30898791700699424,0.24509276236806596,0.29156631704849484,,4012.0,1,"{""type"":""Point"",""coordinates"":[82.0649925687463,27.451282891962492]}"
00000000000000000279,31011735077,IMTIYAZ AHMAD,tulsipur,BALRAMPUR,1,maharajganj tarae,2857,1,0.3920608583574658,0.3169820237345693,0.3368576319955992,0.33932839231369955,0.2720797856648763,0.25972807316465263,0.29661551818868814,0.3088408762684002,0.3102708517427728,0.31024105350176495,0.23073033474750018,0.30762610792504513,0.3132008344665808,0.2688660360672559,0.25662975509961444,,1485.0,1,"{""type"":""Point"",""coordinates"":[82.26737778825905,27.54663184978833]}"
0000000000000000027a,31012123337,DHOBIGHAT TALAB KA JIRDODHAR WORK,shriduttganj,BALRAMPUR,1,mahuwa ibrahim,2875,1,0.375697454150492,0.3054987662617192,0.32628878883856344,0.32480493308506986,0.2870826014270417,0.23601303404127577,0.25457204110441195,0.22698377849482365,0.28897569047167776,0.29100442105974955,0.2294906475758568,0.2605313191357753,0.2831395963055343,0.2581508934336811,0.2830171143412118,,355.0,1,"{""type"":""Point"",""coordinates"":[82.2878807349028,27.343292382650137]}"
0000000000000000027c,31012118704,9454354206,basti,BASTI,1,marha,2930,1,0.4202751244621538,0.4176874306507309,0.4454195580699227,0.41347462151497544,0.4095315294350021,0.3853347911167169,0.3645590490198535,0.4022556340152567,0.3311615397326784,0.3828367569527287,0.33157645636686,0.35650406658824796,0.443674006245353,0.3265798095873843,0.29688013663872737,,179.0,1,"{""type"":""Point"",""coordinates"":[82.64041726418823,26.777615282111054]}"
00000000000000000017,5001007770,nadhi pahar ke pas talab,khaira,JAMUI,1,kageswar,463,1,0.15276752412319183,0.23528970777988434,0.2985832466527243,,,0.2651956081390381,0.22469136118888855,0.2756914629585892,,,0.16517706215381622,0.2348722517490387,0.3009774488687784,,,,2275.0,,"{""type"":""Point"",""coordinates"":[86.31846663621359,24.77714661290784]}"
0000000000000000001f,5000967666,TALAB,dighalbank,KISHANGANJ,1,ikra panchayat,778,1,0.3279574368136934,0.3202489310266215,0.3129905568201166,0.35932137370109557,,0.21709931411761246,0.26351305496000776,0.2612018341099883,0.21429938971996307,,0.2894918774118403,0.27690402542320114,0.24274110974558477,0.3396460175514221,,Same as above point,,,"{""type"":""Point"",""coordinates"":[87.9285989765013,26.314510883104376]}"
0000000000000000002f,5001250968,pond,sono,JAMUI,1,rajaun,557,1,0.1559930483500163,0.16418754628726415,0.23154690184376456,0.3094903528690338,,0.11258865197499593,0.13703838629381998,0.13215143572200427,0.17298550655444464,,0.17138572136561075,0.10251402322735105,0.1762777864933014,0.2439968635638555,,,1720.65,0,"{""type"":""Point"",""coordinates"":[86.24490038703384,24.650490306585763]}"
00000000000000000030,5001255286,pond,sono,JAMUI,1,rajaun,559,1,0.1559930483500163,0.16418754628726415,0.23154690184376456,0.3094903528690338,,0.11258865197499593,0.13703838629381998,0.13215143572200427,0.17298550655444464,,0.17138572136561075,0.10251402322735105,0.1762777864933014,0.2439968635638555,,,490.73,0,"{""type"":""Point"",""coordinates"":[86.24448569063587,24.65036545175627]}"
00000000000000000043,5000967284,Talabe,terhagachh,KISHANGANJ,1,dhabaili panchayat,757,1,0.29213045829131506,0.4695738093493736,0.32803808388710026,,,0.2766636617455194,0.29604307924775775,0.2925157201766968,,,0.24647662271596354,0.40530965556837106,0.403544130563736,,,,243.08,0,"{""type"":""Point"",""coordinates"":[87.6707024079742,26.360359360135906]}"
00000000000000000045,5000984459,बामन गाव पश्चिम दिघी दोसो तलाब का जीर्णोद्धार कार्य,pothia,KISHANGANJ,1,tipijhari panchayat,829,1,0.30009473364958217,0.3839206482475834,,0.3393212854862213,,0.28695042751130045,0.29762513547092095,,0.31883376836776733,,0.4212262686061174,0.3551798438225739,,0.2916068434715271,,,692.94,0,"{""type"":""Point"",""coordinates"":[88.2218785118875,26.320816051993948]}"
00000000000000000046,5001443592,11/2017-18 अब्‍दुल अजीज पिता मो0 डाहलू के जमीन में तालाब निर्माण कार्य,bahadurganj,KISHANGANJ,1,chikabari  panchayat,840,1,0.32252376125601945,0.35792530447324966,0.259883622024335,0.2996290666795909,,0.26232338638866437,0.26617801085854664,0.24129835926756565,0.194851904150156,,0.3735386974629867,0.3722558903554149,0.3050119301088813,0.33475178607913575,,,485.98,0,"{""type"":""Point"",""coordinates"":[87.93181398836084,26.2629770522297]}"
00000000000000000047,5001328517,GP-SAKARPURA ME WARD 8 CHANCHAL KUMAR KE NIJI JAMIN ME POKHAR,madhepura,MADHEPURA,1,sakarpura-betona,913,1,0.363883322522282,0.3842051922493795,0.4276540639514729,0.35593572232775034,,0.37367224059272,0.3524539212655125,0.33789409595279735,0.33593202001662376,,0.23007163250590829,0.3855265500341486,0.409127340289527,0.35957653336010303,,,1435.01,0,"{""type"":""Point"",""coordinates"":[86.84990229976326,25.93559431198676]}"
0000000000000000004a,"5,00,13,93,510",लक्ष्मीपुर प०अ० वार्ड 06 हीरामनी देवी पति अनिल यादव के निजी जमीन में तालाब निर्माण कार्य,kursakanta,ARARIA,1,laxmipur panchayat,1483,1,0.3531605498562651,0.4820692470440498,0.4166828178497683,0.42492154240608215,,0.2928545734189478,0.2773683804732103,0.2929473392968881,0.3729141652584076,,0.26521352538132925,0.3312262686399313,0.3062529320595119,0.29498735070228577,,water not present after 2017,175.4,0,"{""type"":""Point"",""coordinates"":[87.41046481139405,26.303960650011927]}"
0000000000000000005f,5003648701,GRAM DURGI CHAK ME PRABHUWAN KUMAR YADAV KE NIJI KHET ME POKHAR KA NIRMAN KARY,baheri,DARBHANGA,1,hawidih north,65,1,0.36584001779556274,0.22826311737298965,0.26339113011079673,0.1923052525795129,,0.2658280283212662,0.29485444724559784,0.3590736792368047,0.28433411661963703,,0.29177919030189514,0.2693573832511902,0.2666652237667757,0.20410940147122053,,,1606.0,1,"{""type"":""Point"",""coordinates"":[86.11329447854243,26.01655375071312]}"
0000000000000000006a,5001066407,wc,manjha,GOPALGANJ,1,safapur,184,1,0.2857551311133602,0.32252291176054215,0.2647000123922889,0.25416248853525286,,0.368326964204158,0.27539049916797215,0.31118420217488263,0.3062437788811785,,0.33425263330876637,0.2586379730039173,0.33015436110598545,0.20641960442025623,,,301.0,1,"{""type"":""Point"",""coordinates"":[84.4764209092372,26.356083082225652]}"
0000000000000000009b,5000945002,Mitti Bhari,terhagachh,KISHANGANJ,1,dhabaili panchayat,747,1,0.3215499309471767,0.38151847042039844,,,,0.2702507736672342,0.2726036452503094,,,,0.31460767918855514,0.32319152936039686,,,,,515.2,1,"{""type"":""Point"",""coordinates"":[87.64605695645182,26.36278511110898]}"
0000000000000000009c,5001107980,मो मुस्लिम पिता खुर्दम अली के निजी जमीन पर,terhagachh,KISHANGANJ,1,kalpir panchayat,766,1,0.31532536681553874,0.32500627320424647,0.4133110046386719,,,0.26803424264297643,0.2456167501158419,0.25332432985305786,,,0.3141965844112335,0.3563433592825864,0.2412402331829071,,,,592.59,1,"{""type"":""Point"",""coordinates"":[87.72842101201002,26.36030139182221]}"
0000000000000000009e,5000967665,TALAB,dighalbank,KISHANGANJ,1,ikra panchayat,777,1,0.3278269591059721,0.3208606912710481,0.3135399189695977,0.35932137370109557,,0.2211408371826584,0.2648054716274286,0.26365783259758074,0.21429938971996307,,0.29016468264305273,0.2782736738669852,0.24561207630393797,0.3396460175514221,,,1246.83,1,"{""type"":""Point"",""coordinates"":[87.92859451740026,26.314582228721235]}"
0000000000000000009f,5000967667,TALAB,dighalbank,KISHANGANJ,1,ikra panchayat,779,1,0.3232426883807143,0.30171182014915165,0.3026945488903271,0.3215339505959684,,0.2786874617912361,0.25396068874693006,0.2594590058835592,0.21957942857486473,,0.2787425297063261,0.27924039781586674,0.25500854832675707,0.3327326055006222,,,1656.02,1,"{""type"":""Point"",""coordinates"":[87.9290493457077,26.31503259792763]}"
000000000000000000a1,5001019394,इसमाइल का तालाब निर्माण,pothia,KISHANGANJ,1,mirzapur panchayat 3,822,1,0.3448259303387632,0.4135365358982773,,,,0.3019571552425298,0.3370558398879089,,,,0.31230980553897403,0.3286014973925898,,,,,277.64,1,"{""type"":""Point"",""coordinates"":[88.18101085073266,26.374681992719573]}"
000000000000000000a2,5000948958,nirmaan,bahadurganj,KISHANGANJ,1,desiatoli  panchayat,842,1,0.2689644793669383,0.32965797185897827,,,,0.27159029245376587,0.2102922946214676,,,,0.2617015987634659,0.3412363529205322,,,,,480.76,1,"{""type"":""Point"",""coordinates"":[87.92874166773501,26.23213790934407]}"
000000000000000000a5,5000961627,IKBAL KE NIJI JAMIN PAR,kochadhaman,KISHANGANJ,1,majagawan panchayat,874,1,0.27521300448311703,0.3792025269801951,,,,0.25426761640442747,0.28927266075591407,,,,0.2685853216383192,0.37437516756294187,,,,,1353.82,1,"{""type"":""Point"",""coordinates"":[87.87164287874563,26.199796049403425]}"
000000000000000000a6,5000967268,MANJARI BEGAM PATI LT. NAJIM ANWER GRAM SEHANGAON KE NIJI JAMIN,kochadhaman,KISHANGANJ,1,sunderbari panchayat,878,1,0.2859233202473523,0.3501640613707055,0.3445770964026451,0.44531176030616537,,0.3227890699947093,0.2601709793555392,0.30450477451086044,0.2739398989063052,,0.3990910916813049,0.4016176157296694,0.2928224876523018,0.30136278422182144,,,1229.29,1,"{""type"":""Point"",""coordinates"":[87.73896232690036,26.157510394113604]}"
000000000000000000d5,"5,00,09,69,227",मटियरिया में मनबहाली का पोखरा,bagaha-ii,PASHCHIM CHAMPARAN,1,mahuawa katharawa,1109,1,0.4010152419408162,0.3769338031609853,,0.3324154242873192,,0.28842363754908246,0.27429403861363727,,0.3275709003210068,,0.34072718520959216,0.23904073238372803,,0.2799140512943268,,,436.1,1,"{""type"":""Point"",""coordinates"":[83.99475773164608,27.288944859010748]}"
000000000000000000e5,"5,00,10,36,758",GPR KATHIYA MATHIYA ME YOGENDRA MAHTO KE NIJI JAMIN ME POKHRA NIRMAN KARG,sikta,PASHCHIM CHAMPARAN,1,kathia mathia,1141,1,0.3183734085824754,0.3258674270864007,,,,0.2430757780869802,0.28055180591859513,,,,0.21358532872464922,0.2678580409027379,,,,already a pond nearby and functional,2407.54,1,"{""type"":""Point"",""coordinates"":[84.71164294890752,27.011584314385356]}"
000000000000000000e6,"5,00,11,79,367",ILMUDIN ANSARI S/O SAHEBJAN ANSARI KE NIJI JAMIN ME KHET POKHRI NIRMAN KARG,sikta,PASHCHIM CHAMPARAN,1,sargatia,1144,1,0.34901513159275055,0.358172800954001,0.340494182850009,,,0.26772236575682956,0.27981402606361244,0.31723853587732304,,,0.3021502085030079,0.29611800423397855,0.31774877041996735,,,already near a functional pond,379.59,1,"{""type"":""Point"",""coordinates"":[84.63823722736569,26.936591152868502]}"
000000000000000000ea,"5,00,13,95,151",GP SANSARYA ME DRUP SAH KE NIZI BHUMI ME KHET POKHRI KA NIRMAN,nautan,PASHCHIM CHAMPARAN,1,sansaraiya,1164,1,0.3298194253498356,0.313163028695505,0.2972364581734782,0.2672913583393878,,0.3131502036116057,0.3043801582352667,0.30723645522731935,0.2945735744304127,,0.312366880928148,0.3039686224466402,0.2964801156251343,0.27963921894166915,,,1360.02,1,"{""type"":""Point"",""coordinates"":[84.49177805326526,26.773726945992447]}"
000000000000000000ee,"5,00,13,72,099",Water Harvesting,ghorasahan,PURBI CHAMPARAN,1,purnahiya,1179,1,0.34716108092059017,0.4066183865070343,,,,0.3305893041259871,0.2502669394016266,,,,0.3208474349541182,0.2485627979040146,,,,,1016.11,1,"{""type"":""Point"",""coordinates"":[85.1519033732174,26.80636310660262]}"
000000000000000000ef,"5,00,20,26,641",0513013006/WC/20231443,ghorasahan,PURBI CHAMPARAN,1,sripur,1180,1,0.3296835422515869,0.3777779446624352,0.40838883152763406,0.36279912689511556,,0.31054359674453735,0.33993425791392695,0.3750079527710998,0.3037726817040906,,0.2818448841571808,0.3084920051218081,0.35040551645503976,0.31007162034732494,,one significant pnd was nearby and functional,508.84,1,"{""type"":""Point"",""coordinates"":[85.1790280849255,26.800231842654124]}"
000000000000000000fe,"5,00,13,52,002",SEKHI CHAKIA WARD NO 13,chakia (pipra),PURBI CHAMPARAN,1,chakia,1271,1,0.19007114817698798,0.22574070438618804,0.3697461334815306,0.219235077846121,,0.2059443766872088,0.17784060281894873,0.25043571892223665,0.2726462595876671,,0.1737044428785642,0.2029554299040184,0.27587687313562337,0.20553285403138452,,present,4476.83,1,"{""type"":""Point"",""coordinates"":[85.048831252367,26.39901976626928]}"
00000000000000000104,"5,00,10,10,388",umashankar rai ke khet me pokara,madhuban,PURBI CHAMPARAN,1,kabz nagar,1280,1,0.24327725713903253,0.3609938061640926,0.43110845805348147,0.18113618439407708,,0.29987144470214844,0.3997634821620942,0.3766392183228255,0.27607893011581275,,0.2888946370645003,0.34581860172166357,0.3604888058771915,0.21460276496071387,,present,336.14,1,"{""type"":""Point"",""coordinates"":[85.18521285808663,26.464381269510692]}"
00000000000000000108,"5,00,09,33,040",Pokhari Nirman karya,raxaul,PURBI CHAMPARAN,1,noneadia,1291,1,0.43245308358093787,0.39077655962408325,0.4617103946279056,,,0.28969113785645056,0.32571911059980463,0.33562737163727,,,0.26364934136127605,0.2877987663337981,0.3116010492318778,,,present,1880.89,1,"{""type"":""Point"",""coordinates"":[84.86046544656628,26.94736880011468]}"
00000000000000000110,"5,00,10,89,119",RAMDIRI ME RAVINDRA KUMAR SHARMA KE NIJI JAMIN ME,bhawanipur,PURNIA,1,suraiti,1315,1,0.31464829016608603,0.3774903118610382,,0.31459703465214034,,0.3050909984482734,0.29836663603782654,,0.25251976488575334,,0.33734985756064745,0.32841601967811584,,0.29692283333603103,,present,937.95,1,"{""type"":""Point"",""coordinates"":[87.06295814809691,25.566826654866784]}"
00000000000000000114,"5,00,13,97,164",NANDESHWAR JHA S/O LT. ANANT JHA K NIJI JAMIN ME POKHAR NIRMAN KARYA,dhamdaha,PURNIA,1,chikni dumariya,1329,1,0.4175794105501261,0.40478852807026355,0.38554922686438675,0.29678854089830126,,0.3780542934259157,0.35948611281338216,0.3698254614825725,0.3649302252772223,,0.36506411086977875,0.36368544153837623,0.3935278010404115,0.3251341691807628,,present,942.17,1,"{""type"":""Point"",""coordinates"":[87.291736786745,25.792925373781756]}"
00000000000000000119,"5,00,11,35,287",Vijay Kumar Yadav k Niji Bhumi Ma Pokhar Nirman Work,krityanand nagar,PURNIA,1,kohbara,1348,1,0.4015193283557892,0.2963053296426781,0.3538368344306946,0.35480445168828,,0.3459719717502594,0.31239356639731025,0.4638180434703827,0.36911732747298504,,0.35455816984176636,0.32971427368981243,0.44725996255874634,0.3442730901072651,,present,656.04,1,"{""type"":""Point"",""coordinates"":[87.32625468799972,25.95153113915178]}"
0000000000000000011a,"5,00,11,35,289",Santosh Kumar Yadav K Niji Bhumi Ma Pokhar Nirman Work,krityanand nagar,PURNIA,1,kohbara,1349,1,0.35488908787358586,0.30673555784228335,0.32607170930787066,0.32724798841112596,,0.37295138115129634,0.36057495331821704,0.45337150093083606,0.41965219851244834,,0.3503841131871626,0.3740481021642828,0.4254719259640563,0.366274707095476,,present,526.09,1,"{""type"":""Point"",""coordinates"":[87.3258444507028,25.95259240520249]}"
0000000000000000011b,"5,00,11,35,295",Ward No K Sita Devi W/o Nawal Yadav K Niji Bhumi Ma Khet Pokhri Nirman Work,krityanand nagar,PURNIA,1,kohbara,1350,1,0.37748966333258144,0.33216638707445656,,0.3070247842159061,,0.3547708398051676,0.3610914761639583,,0.30427185733871565,,0.3455400407563647,0.34623416714736066,,0.3240964863603286,,present,2933.1,1,"{""type"":""Point"",""coordinates"":[87.32864030706332,25.946710850913]}"
0000000000000000011c,"5,00,11,68,727",MD SAIJUDDIN S/O-ABDUL ZALEEL KE NIJI JAMIN ME KHE-POKHARI NIRMAN KARYA,krityanand nagar,PURNIA,1,majra,1351,1,0.37210797449926675,0.409280543670653,0.3215630483983007,0.32552592334125713,,0.3158235692677574,0.34265107561446223,0.33137726997804995,0.3070609510408896,,0.3861385983905035,0.3426389211472643,0.3644462189974199,0.3400829861038078,,present,3236.62,1,"{""type"":""Point"",""coordinates"":[87.36657833882605,25.69162351604957]}"
0000000000000000011e,"5,00,13,50,085",Sudharshan Kumar Mishra S/O-Sri Girijanand Mishra ke niji jamin pr Makhana Nirman t Work,krityanand nagar,PURNIA,1,majra,1354,1,0.442418278150322,0.3370683312790092,0.4216884202737687,0.3282250458593477,,0.3376809332119531,0.27736442769440084,0.38851194731359007,0.2736937407182179,,0.36206379896106794,0.33032325133703044,0.40245928768037537,0.3391287696428932,,present,5843.7,1,"{""type"":""Point"",""coordinates"":[87.36226638810736,25.708831187014827]}"
00000000000000000122,"5,00,10,14,302",Hasim Ke Jamin Me Pokhar Nirman,amour,PURNIA,1,amgachi,1374,1,0.3111619960450441,0.3902484287062554,0.4029911649607909,0.32570927226650975,,0.36084573048328733,0.3349561625139935,0.34918660904836885,0.3076428630590274,,0.38093831013026874,0.3761770294439706,0.4003913470289924,0.3323309966346855,,present,257.76,1,"{""type"":""Point"",""coordinates"":[87.65187608332656,25.92518231102696]}"
00000000000000000123,"5,00,10,27,236",rasid ke niji jamin par pokhar nirman,amour,PURNIA,1,bara idgahpanch,1376,1,0.2967206272475043,0.3958642628103249,0.29285713323854884,0.30447331425143687,,0.3598618837184303,0.3406191348155796,0.3544776301906833,0.31976913126669965,,0.38089178768618087,0.3982520950342,0.37105637837693006,0.3556029805251749,,present,739.34,1,"{""type"":""Point"",""coordinates"":[87.63461490314867,25.91851149585101]}"
00000000000000000125,"5,00,12,65,736",Md Soyeb ke niji jamin me Pokhar nirman,amour,PURNIA,1,machhatta,1382,1,0.2920038988974615,0.4192363062586289,0.3221426657139564,0.38956467933191086,,0.3091106445654349,0.33384873762081674,0.35237867557670566,0.3507287004178456,,0.2862225331561288,0.31542636106725913,0.34013098902187877,0.32085237243652,,present,319.54,1,"{""type"":""Point"",""coordinates"":[87.69819722506975,25.962652137179067]}"
00000000000000000127,"5,00,13,74,970",AYUB SON OF GAFFUR KE JAMIN ME TALAB NIRMAN KARYA,baisa,PURNIA,1,khapra 2,1387,1,0.39186008671773187,0.3454771520005381,0.36403715364429934,,,0.3469054231850844,0.2889587615773812,0.2874679757031069,,,0.3926997892723167,0.30356589213906093,0.38180574789464516,,,present,409.63,1,"{""type"":""Point"",""coordinates"":[87.77268650816757,25.990307481912534]}"
00000000000000000128,"5,00,11,20,676",WARD 11 ME ASAD JANAN KE JAMIN PER POKHAR NIRMAN WORK,baisa,PURNIA,1,sisabari,1391,1,0.3628765642642975,0.38809744517008465,0.37224208811918896,0.35136544704437256,,0.35747987031936646,0.33163825670878094,0.30692365765571594,0.24299217015504837,,0.30184683203697205,0.29608015219370526,0.3170846104621887,0.343190997838974,,present,587.41,1,"{""type"":""Point"",""coordinates"":[87.74191871089879,26.073335943527702]}"
00000000000000000129,"5,00,09,61,344",मो० इस्माईल के निजी जमीन पर,baisi,PURNIA,1,sripur mallah toli,1399,1,0.3076190948486328,0.33363979035302216,,,,0.16008833795785904,0.25735352698125336,,,,0.29042522609233856,0.34603885051451233,,,,present,359.23,1,"{""type"":""Point"",""coordinates"":[87.81009836600597,25.894517073082415]}"
0000000000000000012a,"5,00,09,58,793","ADHKELI ME MD MOJIB S/O- SHE. INSAR ,VILL- AMNA KE JAMIN PAR POKHAR NIRMAN KARY",dagraua,PURNIA,1,adkeli,1400,1,0.2986195760328663,0.3813825150330861,,0.24209113864901852,,0.2563197689207335,0.2689012587070465,,0.2797836568057933,,0.3003157168869467,0.2972107728322347,,0.31391553212194995,,present,216.94,1,"{""type"":""Point"",""coordinates"":[87.66207850653684,25.75431401775997]}"
00000000000000000133,"5,00,11,01,650",Md Rustam Awam Md Afroj Ke Niji Jamin Me Pokhar Nirman Kary,narpatganj,ARARIA,1,pithoura panchayat,1427,1,0.38028112973171624,0.36150014600822805,0.3670150241835581,0.4067121145999309,,0.3505786680315885,0.38810168396049366,0.2874388800908961,0.3166076921265108,,0.21834321639397247,0.38313630045958225,0.3798499146047185,0.29648984468837575,,present,130.54,1,"{""type"":""Point"",""coordinates"":[87.08966816340705,26.26099275226092]}"
00000000000000000136,"5,00,10,41,340",बाशो यादव के जमीन में तालाब निर्माण कार्य,bhargama,ARARIA,1,jainagar panchayat,1433,1,0.31462653884903136,0.3183426175861467,0.35726620024139333,0.32635995644791865,,0.29928967123197714,0.33802828654891603,0.283833795945322,0.26332371445085134,,0.36634622620781976,0.38074985421406404,0.3586082212006975,0.33983455142900987,,present,227.16,1,"{""type"":""Point"",""coordinates"":[87.1479664505798,26.164502264565403]}"
0000000000000000013a,"5,00,18,33,432","2,02,24,999",araria,ARARIA,1,bansbari panchayat,1450,1,0.32815565578757516,0.40299478039225806,0.3626712063208772,0.36756470789730594,,0.3536637167760034,0.3348092366826372,0.3222733770863353,0.309725474667,,0.35081539888410906,0.36051052944776624,0.3579486296915676,0.3225809576128279,,present,731.15,1,"{""type"":""Point"",""coordinates"":[87.445085271973,26.19013317742061]}"
0000000000000000013c,"5,00,13,93,695",WARD NO 13 ME LAL MOHAMMAD KE NIJI JAMIN PAR TALAB NIRMAN KARYE,araria,ARARIA,1,kamaldaha panchayat,1460,1,0.254521038543386,0.3743287957310452,0.29234462851415816,0.2653585230106582,,0.2633117548983885,0.3082020965093561,0.2714904034177794,0.2540207829014678,,0.3349806462170712,0.3668066442600867,0.31128125881286595,0.29438925865599463,,present,4958.17,1,"{""type"":""Point"",""coordinates"":[87.44832257933781,26.080546309931123]}"
0000000000000000013d,"5,00,11,88,681",ward 4 mai sawan mandal pita late devanand mandal ke jamin par pokhar nirman,araria,ARARIA,1,kismat khawaspur panchayat,1462,1,0.4134630222212184,0.34978970165542056,0.37133002281188965,0.3835167972750056,,0.2892938894643025,0.2802910531127782,0.25413888692855835,0.2882496062148019,,0.389910047949113,0.33688384031884067,0.3184509575366974,0.3081651235961984,,present,601.02,1,"{""type"":""Point"",""coordinates"":[87.47161692324102,26.27390184981065]}"
0000000000000000013e,"5,00,10,23,751",Ward 11 Prinka Devi Pati Aadarsh Gupta,kursakanta,ARARIA,1,kursakanta panchayat,1474,1,0.3073291937635922,0.3649411566139838,0.4293060383823884,0.35913353703002177,,0.34666177454174213,0.3239783137887276,0.31512519602822875,0.3082865108571281,,0.37264686963546684,0.34268654460839526,0.33357742143152597,0.3067815959329665,,present,1471.2,1,"{""type"":""Point"",""coordinates"":[87.4484295977631,26.366918697785525]}"
00000000000000000140,"5,00,09,39,678",Madhubani ward 09 Mangalchand Singh pita bulaki singh,kursakanta,ARARIA,1,lailokhar panchayat,1478,1,0.3887715573817457,0.3805917343823908,0.4219269358095105,,,0.3450013461818423,0.3268402885934387,0.3311766310321015,,,0.3587702718195583,0.35701233177418296,0.3638647266712907,,,present,512.42,1,"{""type"":""Point"",""coordinates"":[87.38319294935118,26.40905274363954]}"
00000000000000000142,"5,00,10,23,735",Ward 12 Shankarkumar Verma,kursakanta,ARARIA,1,shankarpur panchayat,1494,1,0.35934441488213903,0.416007929909519,0.35270264048214867,0.340609620932951,,0.3578592006994955,0.3851494441919138,0.31615090541736096,0.2889791146994959,,0.3664901927605568,0.3858559628327688,0.3373162246661653,0.3471947471557836,,farm pond built in 2017,748.09,1,"{""type"":""Point"",""coordinates"":[87.42052008426957,26.34023989618276]}"
00000000000000000145,5000985167,01 DIGHLI,palasi,ARARIA,1,balua kaliyaganj panchayat,1512,1,0.2744187263718046,0.33436556075642254,0.3199242800474167,0.44611752120238796,,0.2706436539012774,0.3666405764469152,0.22411232441663742,0.3159060994726851,,0.33566452520435186,0.349105914544442,0.2863479405641556,0.3505948378802523,,,2171.37,1,"{""type"":""Point"",""coordinates"":[87.60874765793763,26.323259639371233]}"
